nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
BELO MONTE;2020-04-01;27.275;20.283;74.3648
IGUACU;2020-04-01;10449.617;1600.14;15.3129
MADEIRA;2020-04-01;316.575;307.812;97.2319
MANAUS-AMAPA;2020-04-01;776.495;115.464;14.8699
NORDESTE;2020-04-01;51602.071;41161.011;79.7662
NORTE;2020-04-01;14361.117;10764.486;74.9558
PARANA;2020-04-01;140228.485;78979.727;56.3222
PARANAPANEMA;2020-04-01;11833.214;4228.121;35.731
SUDESTE;2020-04-01;50313.666;20837.236;41.4147
SUL;2020-04-01;9447.43;1894.928;20.0576
TELES PIRES;2020-04-01;875.144;740.641;84.6308
BELO MONTE;2020-04-02;27.275;20.575;75.4354
IGUACU;2020-04-02;10449.617;1573.234;15.0554
MADEIRA;2020-04-02;316.575;306.508;96.82
MANAUS-AMAPA;2020-04-02;776.495;114.029;14.6851
NORDESTE;2020-04-02;51602.071;41322.733;80.0796
NORTE;2020-04-02;14361.117;10783.1;75.0854
PARANA;2020-04-02;140228.485;79291.487;56.5445
PARANAPANEMA;2020-04-02;11833.214;4223.785;35.6943
SUDESTE;2020-04-02;50313.666;20901.66;41.5427
SUL;2020-04-02;9447.43;1892.294;20.0297
TELES PIRES;2020-04-02;875.144;719.208;82.1817
BELO MONTE;2020-04-03;27.275;20.871;76.5206
IGUACU;2020-04-03;10449.617;1555.054;14.8814
MADEIRA;2020-04-03;316.575;305.878;96.621
MANAUS-AMAPA;2020-04-03;776.495;112.596;14.5005
NORDESTE;2020-04-03;51602.071;41815.598;81.0347
NORTE;2020-04-03;14361.117;10776.608;75.0402
PARANA;2020-04-03;140228.485;79657.795;56.8057
PARANAPANEMA;2020-04-03;11833.214;4217.233;35.6389
SUDESTE;2020-04-03;50313.666;20981.628;41.7016
SUL;2020-04-03;9447.43;1885.449;19.9573
TELES PIRES;2020-04-03;875.144;688.587;78.6827
BELO MONTE;2020-04-04;27.275;21.108;77.3896
IGUACU;2020-04-04;10449.617;1537.612;14.7145
MADEIRA;2020-04-04;316.575;305.999;96.6592
MANAUS-AMAPA;2020-04-04;776.495;112.094;14.4359
NORDESTE;2020-04-04;51602.071;41993.232;81.379
NORTE;2020-04-04;14361.117;10754.964;74.8895
PARANA;2020-04-04;140228.485;80049.261;57.0849
PARANAPANEMA;2020-04-04;11833.214;4206.931;35.5519
SUDESTE;2020-04-04;50313.666;21044.702;41.827
SUL;2020-04-04;9447.43;1880.284;19.9026
TELES PIRES;2020-04-04;875.144;661.508;75.5885
BELO MONTE;2020-04-05;27.275;21.408;78.4895
IGUACU;2020-04-05;10449.617;1540.338;14.7406
MADEIRA;2020-04-05;316.575;308.715;97.5172
MANAUS-AMAPA;2020-04-05;776.495;111.879;14.4082
NORDESTE;2020-04-05;51602.071;42321.005;82.0142
NORTE;2020-04-05;14361.117;10738.552;74.7752
PARANA;2020-04-05;140228.485;80407.307;57.3402
PARANAPANEMA;2020-04-05;11833.214;4198.014;35.4765
SUDESTE;2020-04-05;50313.666;21107.331;41.9515
SUL;2020-04-05;9447.43;1880.625;19.9062
TELES PIRES;2020-04-05;875.144;640.361;73.1721
BELO MONTE;2020-04-06;27.275;21.588;79.1494
IGUACU;2020-04-06;10449.617;1520.097;14.5469
MADEIRA;2020-04-06;316.575;308.828;97.5529
MANAUS-AMAPA;2020-04-06;776.495;111.665;14.3806
NORDESTE;2020-04-06;51602.071;42515.213;82.3905
NORTE;2020-04-06;14361.117;10723.95;74.6735
PARANA;2020-04-06;140228.485;80532.971;57.4298
PARANAPANEMA;2020-04-06;11833.214;4188.466;35.3958
SUDESTE;2020-04-06;50313.666;21158.991;42.0542
SUL;2020-04-06;9447.43;1876.882;19.8666
TELES PIRES;2020-04-06;875.144;619.778;70.8201
BELO MONTE;2020-04-07;27.275;21.893;80.2676
IGUACU;2020-04-07;10449.617;1522.55;14.5704
MADEIRA;2020-04-07;316.575;308.554;97.4663
MANAUS-AMAPA;2020-04-07;776.495;111.879;14.4082
NORDESTE;2020-04-07;51602.071;42773.689;82.8914
NORTE;2020-04-07;14361.117;10757.58;74.9077
PARANA;2020-04-07;140228.485;80699.711;57.5487
PARANAPANEMA;2020-04-07;11833.214;4177.447;35.3027
SUDESTE;2020-04-07;50313.666;21203.462;42.1426
SUL;2020-04-07;9447.43;1877.626;19.8745
TELES PIRES;2020-04-07;875.144;604.204;69.0405
BELO MONTE;2020-04-08;27.275;22.137;81.1622
IGUACU;2020-04-08;10449.617;1524.191;14.5861
MADEIRA;2020-04-08;316.575;308.271;97.3769
MANAUS-AMAPA;2020-04-08;776.495;113.528;14.6206
NORDESTE;2020-04-08;51602.071;42884.229;83.1056
NORTE;2020-04-08;14361.117;10822.577;75.3603
PARANA;2020-04-08;140228.485;80887.556;57.6827
PARANAPANEMA;2020-04-08;11833.214;4168.99;35.2313
SUDESTE;2020-04-08;50313.666;21254.508;42.244
SUL;2020-04-08;9447.43;1883.941;19.9413
TELES PIRES;2020-04-08;875.144;593.268;67.7909
BELO MONTE;2020-04-09;27.275;22.566;82.7351
IGUACU;2020-04-09;10449.617;1518.63;14.5329
MADEIRA;2020-04-09;316.575;312.209;98.6209
MANAUS-AMAPA;2020-04-09;776.495;117.401;15.1194
NORDESTE;2020-04-09;51602.071;43001.499;83.3329
NORTE;2020-04-09;14361.117;10925.689;76.0783
PARANA;2020-04-09;140228.485;81043.552;57.7939
PARANAPANEMA;2020-04-09;11833.214;4162.822;35.1791
SUDESTE;2020-04-09;50313.666;21303.774;42.3419
SUL;2020-04-09;9447.43;1885.722;19.9602
TELES PIRES;2020-04-09;875.144;584.117;66.7452
BELO MONTE;2020-04-10;27.275;22.938;84.099
IGUACU;2020-04-10;10449.617;1531.529;14.6563
MADEIRA;2020-04-10;316.575;312.748;98.7911
MANAUS-AMAPA;2020-04-10;776.495;121.065;15.5912
NORDESTE;2020-04-10;51602.071;43144.495;83.61
NORTE;2020-04-10;14361.117;11053.445;76.9679
PARANA;2020-04-10;140228.485;81460.61;58.0913
PARANAPANEMA;2020-04-10;11833.214;4153.452;35.0999
SUDESTE;2020-04-10;50313.666;21360.156;42.454
SUL;2020-04-10;9447.43;1888.973;19.9946
TELES PIRES;2020-04-10;875.144;594.157;67.8925
BELO MONTE;2020-04-11;27.275;23.503;86.1705
IGUACU;2020-04-11;10449.617;1528.941;14.6316
MADEIRA;2020-04-11;316.575;311.103;98.2715
MANAUS-AMAPA;2020-04-11;776.495;125.238;16.1286
NORDESTE;2020-04-11;51602.071;43317.61;83.9455
NORTE;2020-04-11;14361.117;11183.164;77.8711
PARANA;2020-04-11;140228.485;81687.235;58.253
PARANAPANEMA;2020-04-11;11833.214;4145.859;35.0358
SUDESTE;2020-04-11;50313.666;21433.237;42.5992
SUL;2020-04-11;9447.43;1886.843;19.972
TELES PIRES;2020-04-11;875.144;605.183;69.1524
BELO MONTE;2020-04-12;27.275;24.139;88.5023
IGUACU;2020-04-12;10449.617;1536.713;14.7059
MADEIRA;2020-04-12;316.575;309.112;97.6426
MANAUS-AMAPA;2020-04-12;776.495;129.851;16.7227
NORDESTE;2020-04-12;51602.071;43483.624;84.2672
NORTE;2020-04-12;14361.117;11332.616;78.9118
PARANA;2020-04-12;140228.485;81927.1;58.424
PARANAPANEMA;2020-04-12;11833.214;4136.722;34.9586
SUDESTE;2020-04-12;50313.666;21486.361;42.7048
SUL;2020-04-12;9447.43;1887.268;19.9765
TELES PIRES;2020-04-12;875.144;621.648;71.0338
BELO MONTE;2020-04-13;27.275;24.909;91.3254
IGUACU;2020-04-13;10449.617;1546.622;14.8008
MADEIRA;2020-04-13;316.575;308.97;97.5977
MANAUS-AMAPA;2020-04-13;776.495;134.761;17.355
NORDESTE;2020-04-13;51602.071;43746.671;84.777
NORTE;2020-04-13;14361.117;11447.41;79.7111
PARANA;2020-04-13;140228.485;81891.107;58.3983
PARANAPANEMA;2020-04-13;11833.214;4125.139;34.8607
SUDESTE;2020-04-13;50313.666;21544.54;42.8205
SUL;2020-04-13;9447.43;1889.195;19.9969
TELES PIRES;2020-04-13;875.144;641.52;73.3045
BELO MONTE;2020-04-14;27.275;25.822;94.6728
IGUACU;2020-04-14;10449.617;1540.036;14.7377
MADEIRA;2020-04-14;316.575;311.009;98.2418
MANAUS-AMAPA;2020-04-14;776.495;139.464;17.9607
NORDESTE;2020-04-14;51602.071;43973.634;85.2168
NORTE;2020-04-14;14361.117;11510.622;80.1513
PARANA;2020-04-14;140228.485;81963.206;58.4498
PARANAPANEMA;2020-04-14;11833.214;4114.381;34.7698
SUDESTE;2020-04-14;50313.666;21601.449;42.9336
SUL;2020-04-14;9447.43;1888.872;19.9935
TELES PIRES;2020-04-14;875.144;659.187;75.3233
BELO MONTE;2020-04-15;27.275;26.216;96.1173
IGUACU;2020-04-15;10449.617;1516.156;14.5092
MADEIRA;2020-04-15;316.575;310.49;98.0779
MANAUS-AMAPA;2020-04-15;776.495;143.449;18.4739
NORDESTE;2020-04-15;51602.071;44285.824;85.8218
NORTE;2020-04-15;14361.117;11518.136;80.2036
PARANA;2020-04-15;140228.485;82009.757;58.483
PARANAPANEMA;2020-04-15;11833.214;4097.552;34.6275
SUDESTE;2020-04-15;50313.666;21666.214;43.0623
SUL;2020-04-15;9447.43;1891.631;20.0227
TELES PIRES;2020-04-15;875.144;673.299;76.9358
BELO MONTE;2020-04-16;27.275;26.084;95.6334
IGUACU;2020-04-16;10449.617;1504.05;14.3934
MADEIRA;2020-04-16;316.575;309.273;97.6934
MANAUS-AMAPA;2020-04-16;776.495;147.877;19.0442
NORDESTE;2020-04-16;51602.071;44390.929;86.0255
NORTE;2020-04-16;14361.117;11525.91;80.2578
PARANA;2020-04-16;140228.485;82226.159;58.6373
PARANAPANEMA;2020-04-16;11833.214;4086.605;34.535
SUDESTE;2020-04-16;50313.666;21721.53;43.1722
SUL;2020-04-16;9447.43;1894.47;20.0528
TELES PIRES;2020-04-16;875.144;688.587;78.6827
BELO MONTE;2020-04-17;27.275;27.275;100.0
IGUACU;2020-04-17;10449.617;1486.033;14.2209
MADEIRA;2020-04-17;316.575;307.235;97.0497
MANAUS-AMAPA;2020-04-17;776.495;151.22;19.4747
NORDESTE;2020-04-17;51602.071;44533.224;86.3012
NORTE;2020-04-17;14361.117;11547.053;80.405
PARANA;2020-04-17;140228.485;82433.203;58.7849
PARANAPANEMA;2020-04-17;11833.214;4074.195;34.4302
SUDESTE;2020-04-17;50313.666;21787.793;43.3039
SUL;2020-04-17;9447.43;1894.076;20.0486
TELES PIRES;2020-04-17;875.144;703.89;80.4313
BELO MONTE;2020-04-18;27.275;26.941;98.7754
IGUACU;2020-04-18;10449.617;1485.559;14.2164
MADEIRA;2020-04-18;316.575;306.819;96.9183
MANAUS-AMAPA;2020-04-18;776.495;156.025;20.0935
NORDESTE;2020-04-18;51602.071;44684.606;86.5946
NORTE;2020-04-18;14361.117;11557.926;80.4807
PARANA;2020-04-18;140228.485;82687.935;58.9666
PARANAPANEMA;2020-04-18;11833.214;4061.178;34.3202
SUDESTE;2020-04-18;50313.666;21887.144;43.5014
SUL;2020-04-18;9447.43;1893.512;20.0426
TELES PIRES;2020-04-18;875.144;716.878;81.9154
BELO MONTE;2020-04-19;27.275;27.811;101.9652
IGUACU;2020-04-19;10449.617;1499.234;14.3473
MADEIRA;2020-04-19;316.575;307.988;97.2875
MANAUS-AMAPA;2020-04-19;776.495;160.839;20.7135
NORDESTE;2020-04-19;51602.071;44840.21;86.8961
NORTE;2020-04-19;14361.117;11590.853;80.71
PARANA;2020-04-19;140228.485;82975.063;59.1713
PARANAPANEMA;2020-04-19;11833.214;4044.874;34.1824
SUDESTE;2020-04-19;50313.666;21975.814;43.6776
SUL;2020-04-19;9447.43;1893.773;20.0454
TELES PIRES;2020-04-19;875.144;732.208;83.6671
BELO MONTE;2020-04-20;27.275;28.413;104.1723
IGUACU;2020-04-20;10449.617;1486.665;14.227
MADEIRA;2020-04-20;316.575;307.27;97.0607
MANAUS-AMAPA;2020-04-20;776.495;165.441;21.3061
NORDESTE;2020-04-20;51602.071;44911.711;87.0347
NORTE;2020-04-20;14361.117;11577.027;80.6137
PARANA;2020-04-20;140228.485;83199.911;59.3317
PARANAPANEMA;2020-04-20;11833.214;4029.63;34.0536
SUDESTE;2020-04-20;50313.666;22055.349;43.8357
SUL;2020-04-20;9447.43;1895.066;20.0591
TELES PIRES;2020-04-20;875.144;746.026;85.2461
BELO MONTE;2020-04-21;27.275;28.75;105.4079
IGUACU;2020-04-21;10449.617;1481.167;14.1744
MADEIRA;2020-04-21;316.575;305.873;96.6194
MANAUS-AMAPA;2020-04-21;776.495;169.832;21.8716
NORDESTE;2020-04-21;51602.071;45168.46;87.5323
NORTE;2020-04-21;14361.117;11578.274;80.6224
PARANA;2020-04-21;140228.485;83453.614;59.5126
PARANAPANEMA;2020-04-21;11833.214;4015.504;33.9342
SUDESTE;2020-04-21;50313.666;22129.894;43.9839
SUL;2020-04-21;9447.43;1890.405;20.0097
TELES PIRES;2020-04-21;875.144;760.934;86.9496
BELO MONTE;2020-04-22;27.275;27.811;101.9652
IGUACU;2020-04-22;10449.617;1448.089;13.8578
MADEIRA;2020-04-22;316.575;305.149;96.3907
MANAUS-AMAPA;2020-04-22;776.495;172.91;22.268
NORDESTE;2020-04-22;51602.071;45258.378;87.7065
NORTE;2020-04-22;14361.117;11599.156;80.7678
PARANA;2020-04-22;140228.485;83566.14;59.5928
PARANAPANEMA;2020-04-22;11833.214;3999.874;33.8021
SUDESTE;2020-04-22;50313.666;22222.524;44.168
SUL;2020-04-22;9447.43;1887.849;19.9827
TELES PIRES;2020-04-22;875.144;766.325;87.5656
BELO MONTE;2020-04-23;27.275;27.409;100.4913
IGUACU;2020-04-23;10449.617;1421.354;13.602
MADEIRA;2020-04-23;316.575;304.027;96.0363
MANAUS-AMAPA;2020-04-23;776.495;176.798;22.7687
NORDESTE;2020-04-23;51602.071;45420.471;88.0206
NORTE;2020-04-23;14361.117;11646.879;81.1001
PARANA;2020-04-23;140228.485;83739.638;59.7166
PARANAPANEMA;2020-04-23;11833.214;3985.811;33.6832
SUDESTE;2020-04-23;50313.666;22339.776;44.401
SUL;2020-04-23;9447.43;1881.762;19.9182
TELES PIRES;2020-04-23;875.144;770.46;88.0381
BELO MONTE;2020-04-24;27.275;26.744;98.0532
IGUACU;2020-04-24;10449.617;1391.88;13.3199
MADEIRA;2020-04-24;316.575;302.51;95.5571
MANAUS-AMAPA;2020-04-24;776.495;179.59;23.1283
NORDESTE;2020-04-24;51602.071;45567.075;88.3047
NORTE;2020-04-24;14361.117;11694.937;81.4347
PARANA;2020-04-24;140228.485;83912.246;59.8397
PARANAPANEMA;2020-04-24;11833.214;3970.91;33.5573
SUDESTE;2020-04-24;50313.666;22455.377;44.6308
SUL;2020-04-24;9447.43;1878.907;19.888
TELES PIRES;2020-04-24;875.144;774.506;88.5004
BELO MONTE;2020-04-25;27.275;25.822;94.6728
IGUACU;2020-04-25;10449.617;1389.127;13.2936
MADEIRA;2020-04-25;316.575;304.828;96.2893
MANAUS-AMAPA;2020-04-25;776.495;184.298;23.7346
NORDESTE;2020-04-25;51602.071;45679.009;88.5217
NORTE;2020-04-25;14361.117;11741.993;81.7624
PARANA;2020-04-25;140228.485;84067.474;59.9504
PARANAPANEMA;2020-04-25;11833.214;3954.2;33.4161
SUDESTE;2020-04-25;50313.666;22558.891;44.8365
SUL;2020-04-25;9447.43;1871.68;19.8115
TELES PIRES;2020-04-25;875.144;775.855;88.6546
BELO MONTE;2020-04-26;27.275;24.909;91.3254
IGUACU;2020-04-26;10449.617;1386.378;13.2673
MADEIRA;2020-04-26;316.575;307.119;97.013
MANAUS-AMAPA;2020-04-26;776.495;188.202;24.2374
NORDESTE;2020-04-26;51602.071;45779.058;88.7155
NORTE;2020-04-26;14361.117;11801.673;82.178
PARANA;2020-04-26;140228.485;84189.923;60.0377
PARANAPANEMA;2020-04-26;11833.214;3939.753;33.294
SUDESTE;2020-04-26;50313.666;22638.477;44.9947
SUL;2020-04-26;9447.43;1866.096;19.7524
TELES PIRES;2020-04-26;875.144;778.553;88.9628
BELO MONTE;2020-04-27;27.275;24.139;88.5023
IGUACU;2020-04-27;10449.617;1355.74;12.9741
MADEIRA;2020-04-27;316.575;305.6;96.5332
MANAUS-AMAPA;2020-04-27;776.495;191.374;24.6459
NORDESTE;2020-04-27;51602.071;45811.891;88.7792
NORTE;2020-04-27;14361.117;11838.179;82.4322
PARANA;2020-04-27;140228.485;84072.428;59.9539
PARANAPANEMA;2020-04-27;11833.214;3924.893;33.1684
SUDESTE;2020-04-27;50313.666;22690.353;45.0978
SUL;2020-04-27;9447.43;1860.522;19.6934
TELES PIRES;2020-04-27;875.144;778.553;88.9628
BELO MONTE;2020-04-28;27.275;23.757;87.1017
IGUACU;2020-04-28;10449.617;1329.383;12.7218
MADEIRA;2020-04-28;316.575;305.055;96.3611
MANAUS-AMAPA;2020-04-28;776.495;195.732;25.2071
NORDESTE;2020-04-28;51602.071;46040.285;89.2218
NORTE;2020-04-28;14361.117;11833.37;82.3987
PARANA;2020-04-28;140228.485;84045.057;59.9344
PARANAPANEMA;2020-04-28;11833.214;3911.225;33.0529
SUDESTE;2020-04-28;50313.666;22730.315;45.1772
SUL;2020-04-28;9447.43;1856.271;19.6484
TELES PIRES;2020-04-28;875.144;778.553;88.9628
BELO MONTE;2020-04-29;27.275;24.011;88.033
IGUACU;2020-04-29;10449.617;1305.08;12.4893
MADEIRA;2020-04-29;316.575;304.375;96.1463
MANAUS-AMAPA;2020-04-29;776.495;199.283;25.6644
NORDESTE;2020-04-29;51602.071;46098.313;89.3342
NORTE;2020-04-29;14361.117;11806.109;82.2088
PARANA;2020-04-29;140228.485;84022.917;59.9186
PARANAPANEMA;2020-04-29;11833.214;3897.06;32.9332
SUDESTE;2020-04-29;50313.666;22757.217;45.2307
SUL;2020-04-29;9447.43;1850.044;19.5825
TELES PIRES;2020-04-29;875.144;777.204;88.8087
BELO MONTE;2020-04-30;27.275;24.328;89.1952
IGUACU;2020-04-30;10449.617;1267.339;12.1281
MADEIRA;2020-04-30;316.575;303.407;95.8405
MANAUS-AMAPA;2020-04-30;776.495;202.245;26.0459
NORDESTE;2020-04-30;51602.071;46191.717;89.5152
NORTE;2020-04-30;14361.117;11767.843;81.9424
PARANA;2020-04-30;140228.485;84037.019;59.9286
PARANAPANEMA;2020-04-30;11833.214;3881.355;32.8005
SUDESTE;2020-04-30;50313.666;22790.553;45.2969
SUL;2020-04-30;9447.43;1844.07;19.5193
TELES PIRES;2020-04-30;875.144;771.809;88.1922
BELO MONTE;2020-05-01;27.275;24.522;89.9065
IGUACU;2020-05-01;10449.617;1269.373;12.1476
MADEIRA;2020-05-01;316.575;303.116;95.7486
MANAUS-AMAPA;2020-05-01;776.495;206.99;26.657
NORDESTE;2020-05-01;51602.071;46281.595;89.6894
NORTE;2020-05-01;14361.117;11788.265;82.0846
PARANA;2020-05-01;140228.485;84247.205;60.0785
PARANAPANEMA;2020-05-01;11833.214;3866.415;32.6743
SUDESTE;2020-05-01;50313.666;22826.614;45.3686
SUL;2020-05-01;9447.43;1837.169;19.4462
TELES PIRES;2020-05-01;875.144;769.022;87.8738
BELO MONTE;2020-05-02;27.275;24.522;89.9065
IGUACU;2020-05-02;10449.617;1265.813;12.1135
MADEIRA;2020-05-02;316.575;304.466;96.175
MANAUS-AMAPA;2020-05-02;776.495;213.975;27.5565
NORDESTE;2020-05-02;51602.071;46408.873;89.9361
NORTE;2020-05-02;14361.117;11800.949;82.1729
PARANA;2020-05-02;140228.485;84406.343;60.192
PARANAPANEMA;2020-05-02;11833.214;3850.28;32.5379
SUDESTE;2020-05-02;50313.666;22852.109;45.4193
SUL;2020-05-02;9447.43;1833.76;19.4101
TELES PIRES;2020-05-02;875.144;760.934;86.9496
BELO MONTE;2020-05-03;27.275;24.328;89.1952
IGUACU;2020-05-03;10449.617;1264.889;12.1046
MADEIRA;2020-05-03;316.575;306.078;96.6842
MANAUS-AMAPA;2020-05-03;776.495;220.454;28.3909
NORDESTE;2020-05-03;51602.071;46450.212;90.0162
NORTE;2020-05-03;14361.117;11805.423;82.2041
PARANA;2020-05-03;140228.485;84580.978;60.3165
PARANAPANEMA;2020-05-03;11833.214;3834.431;32.404
SUDESTE;2020-05-03;50313.666;22875.59;45.466
SUL;2020-05-03;9447.43;1828.052;19.3497
TELES PIRES;2020-05-03;875.144;755.544;86.3337
BELO MONTE;2020-05-04;27.275;24.266;88.9679
IGUACU;2020-05-04;10449.617;1242.929;11.8945
MADEIRA;2020-05-04;316.575;307.535;97.1444
MANAUS-AMAPA;2020-05-04;776.495;227.022;29.2368
NORDESTE;2020-05-04;51602.071;46558.867;90.2267
NORTE;2020-05-04;14361.117;11839.091;82.4385
PARANA;2020-05-04;140228.485;84563.041;60.3038
PARANAPANEMA;2020-05-04;11833.214;3823.955;32.3154
SUDESTE;2020-05-04;50313.666;22898.541;45.5116
SUL;2020-05-04;9447.43;1824.654;19.3138
TELES PIRES;2020-05-04;875.144;748.719;85.5538
BELO MONTE;2020-05-05;27.275;24.65;90.3758
IGUACU;2020-05-05;10449.617;1231.186;11.7821
MADEIRA;2020-05-05;316.575;308.853;97.5608
MANAUS-AMAPA;2020-05-05;776.495;233.305;30.0459
NORDESTE;2020-05-05;51602.071;46667.814;90.4379
NORTE;2020-05-05;14361.117;11896.497;82.8382
PARANA;2020-05-05;140228.485;84500.489;60.2591
PARANAPANEMA;2020-05-05;11833.214;3816.731;32.2544
SUDESTE;2020-05-05;50313.666;22924.289;45.5627
SUL;2020-05-05;9447.43;1822.742;19.2935
TELES PIRES;2020-05-05;875.144;741.987;84.7846
BELO MONTE;2020-05-06;27.275;25.429;93.2319
IGUACU;2020-05-06;10449.617;1211.367;11.5925
MADEIRA;2020-05-06;316.575;310.456;98.0671
MANAUS-AMAPA;2020-05-06;776.495;241.853;31.1468
NORDESTE;2020-05-06;51602.071;46748.614;90.5945
NORTE;2020-05-06;14361.117;11874.144;82.6826
PARANA;2020-05-06;140228.485;84453.477;60.2256
PARANAPANEMA;2020-05-06;11833.214;3809.479;32.1931
SUDESTE;2020-05-06;50313.666;22944.409;45.6027
SUL;2020-05-06;9447.43;1821.47;19.2801
TELES PIRES;2020-05-06;875.144;738.038;84.3333
BELO MONTE;2020-05-07;27.275;25.951;95.1457
IGUACU;2020-05-07;10449.617;1197.623;11.4609
MADEIRA;2020-05-07;316.575;308.407;97.4199
MANAUS-AMAPA;2020-05-07;776.495;251.028;32.3283
NORDESTE;2020-05-07;51602.071;46780.048;90.6554
NORTE;2020-05-07;14361.117;11817.171;82.2859
PARANA;2020-05-07;140228.485;84358.165;60.1577
PARANAPANEMA;2020-05-07;11833.214;3802.856;32.1371
SUDESTE;2020-05-07;50313.666;22954.844;45.6235
SUL;2020-05-07;9447.43;1820.007;19.2646
TELES PIRES;2020-05-07;875.144;738.038;84.3333
BELO MONTE;2020-05-08;27.275;26.084;95.6334
IGUACU;2020-05-08;10449.617;1181.872;11.3102
MADEIRA;2020-05-08;316.575;309.484;97.7601
MANAUS-AMAPA;2020-05-08;776.495;260.532;33.5523
NORDESTE;2020-05-08;51602.071;46851.787;90.7944
NORTE;2020-05-08;14361.117;11814.725;82.2688
PARANA;2020-05-08;140228.485;84279.968;60.1019
PARANAPANEMA;2020-05-08;11833.214;3797.064;32.0882
SUDESTE;2020-05-08;50313.666;22974.053;45.6617
SUL;2020-05-08;9447.43;1817.682;19.24
TELES PIRES;2020-05-08;875.144;738.038;84.3333
BELO MONTE;2020-05-09;27.275;25.885;94.9038
IGUACU;2020-05-09;10449.617;1178.698;11.2798
MADEIRA;2020-05-09;316.575;310.413;98.0535
MANAUS-AMAPA;2020-05-09;776.495;269.308;34.6825
NORDESTE;2020-05-09;51602.071;46910.514;90.9082
NORTE;2020-05-09;14361.117;11923.323;83.025
PARANA;2020-05-09;140228.485;84460.796;60.2308
PARANAPANEMA;2020-05-09;11833.214;3787.992;32.0115
SUDESTE;2020-05-09;50313.666;23000.318;45.7139
SUL;2020-05-09;9447.43;1812.497;19.1851
TELES PIRES;2020-05-09;875.144;734.54;83.9336
BELO MONTE;2020-05-10;27.275;25.822;94.6728
IGUACU;2020-05-10;10449.617;1188.635;11.3749
MADEIRA;2020-05-10;316.575;311.492;98.3944
MANAUS-AMAPA;2020-05-10;776.495;279.324;35.9724
NORDESTE;2020-05-10;51602.071;47017.007;91.1146
NORTE;2020-05-10;14361.117;12024.618;83.7304
PARANA;2020-05-10;140228.485;84656.991;60.3708
PARANAPANEMA;2020-05-10;11833.214;3779.407;31.939
SUDESTE;2020-05-10;50313.666;23026.546;45.766
SUL;2020-05-10;9447.43;1809.743;19.1559
TELES PIRES;2020-05-10;875.144;734.54;83.9336
BELO MONTE;2020-05-11;27.275;25.756;94.4308
IGUACU;2020-05-11;10449.617;1173.258;11.2278
MADEIRA;2020-05-11;316.575;310.811;98.1793
MANAUS-AMAPA;2020-05-11;776.495;287.924;37.08
NORDESTE;2020-05-11;51602.071;47061.245;91.2003
NORTE;2020-05-11;14361.117;12036.949;83.8162
PARANA;2020-05-11;140228.485;84486.84;60.2494
PARANAPANEMA;2020-05-11;11833.214;3770.638;31.8649
SUDESTE;2020-05-11;50313.666;23049.552;45.8117
SUL;2020-05-11;9447.43;1804.965;19.1054
TELES PIRES;2020-05-11;875.144;729.786;83.3904
BELO MONTE;2020-05-12;27.275;25.822;94.6728
IGUACU;2020-05-12;10449.617;1161.9;11.1191
MADEIRA;2020-05-12;316.575;310.278;98.0109
MANAUS-AMAPA;2020-05-12;776.495;295.171;38.0133
NORDESTE;2020-05-12;51602.071;47113.932;91.3024
NORTE;2020-05-12;14361.117;12011.699;83.6404
PARANA;2020-05-12;140228.485;84402.259;60.1891
PARANAPANEMA;2020-05-12;11833.214;3765.135;31.8184
SUDESTE;2020-05-12;50313.666;23059.78;45.832
SUL;2020-05-12;9447.43;1797.298;19.0242
TELES PIRES;2020-05-12;875.144;728.62;83.2572
BELO MONTE;2020-05-13;27.275;25.822;94.6728
IGUACU;2020-05-13;10449.617;1154.606;11.0493
MADEIRA;2020-05-13;316.575;308.952;97.592
MANAUS-AMAPA;2020-05-13;776.495;304.272;39.1853
NORDESTE;2020-05-13;51602.071;47002.002;91.0855
NORTE;2020-05-13;14361.117;11999.833;83.5578
PARANA;2020-05-13;140228.485;84290.777;60.1096
PARANAPANEMA;2020-05-13;11833.214;3759.267;31.7688
SUDESTE;2020-05-13;50313.666;23075.59;45.8635
SUL;2020-05-13;9447.43;1800.814;19.0614
TELES PIRES;2020-05-13;875.144;732.208;83.6671
BELO MONTE;2020-05-14;27.275;25.624;93.9468
IGUACU;2020-05-14;10449.617;1147.519;10.9814
MADEIRA;2020-05-14;316.575;307.486;97.129
MANAUS-AMAPA;2020-05-14;776.495;314.857;40.5485
NORDESTE;2020-05-14;51602.071;47059.355;91.1966
NORTE;2020-05-14;14361.117;12019.697;83.6961
PARANA;2020-05-14;140228.485;84224.733;60.0625
PARANAPANEMA;2020-05-14;11833.214;3753.267;31.7181
SUDESTE;2020-05-14;50313.666;23086.495;45.8851
SUL;2020-05-14;9447.43;1805.42;19.1102
TELES PIRES;2020-05-14;875.144;734.54;83.9336
BELO MONTE;2020-05-15;27.275;25.624;93.9468
IGUACU;2020-05-15;10449.617;1156.128;11.0638
MADEIRA;2020-05-15;316.575;305.482;96.4959
MANAUS-AMAPA;2020-05-15;776.495;322.934;41.5887
NORDESTE;2020-05-15;51602.071;47106.746;91.2885
NORTE;2020-05-15;14361.117;12037.277;83.8185
PARANA;2020-05-15;140228.485;84160.224;60.0165
