nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
SUL;2018-01-03;9447.43;5488.509;58.0953
TELES PIRES;2018-01-03;0.0;0.0;0.0
BELO MONTE;2018-01-04;27.275;3.476;12.7443
IGUACU;2018-01-04;9968.53;6323.69;63.4365
ITAIPU;2018-01-04;0.0;0.0;0.0
MADEIRA;2018-01-04;316.575;82.068;25.9237
MANAUS-AMAPA;2018-01-04;776.495;127.616;16.4349
NORDESTE;2018-01-04;51602.071;7064.152;13.6897
NORTE;2018-01-04;14361.117;3404.129;23.7038
PARANA;2018-01-04;140228.485;31435.081;22.417
PARANAPANEMA;2018-01-04;11833.214;8279.192;69.9657
SUDESTE;2018-01-04;50313.666;8746.994;17.3849
SUL;2018-01-04;9447.43;5496.644;58.1814
TELES PIRES;2018-01-04;0.0;0.0;0.0
BELO MONTE;2018-01-05;27.275;3.476;12.7443
IGUACU;2018-01-05;9968.53;6395.716;64.1591
ITAIPU;2018-01-05;0.0;0.0;0.0
MADEIRA;2018-01-05;316.575;87.887;27.7618
MANAUS-AMAPA;2018-01-05;776.495;126.463;16.2864
NORDESTE;2018-01-05;51602.071;7128.438;13.8142
NORTE;2018-01-05;14361.117;3382.855;23.5557
PARANA;2018-01-05;140228.485;32122.251;22.9071
PARANAPANEMA;2018-01-05;11833.214;8414.375;71.1081
SUDESTE;2018-01-05;50313.666;8778.274;17.4471
SUL;2018-01-05;9447.43;5484.725;58.0552
TELES PIRES;2018-01-05;0.0;0.0;0.0
BELO MONTE;2018-01-06;27.275;3.476;12.7443
IGUACU;2018-01-06;9968.53;6476.145;64.9659
ITAIPU;2018-01-06;0.0;0.0;0.0
MADEIRA;2018-01-06;316.575;94.392;29.8166
MANAUS-AMAPA;2018-01-06;776.495;124.014;15.971
NORDESTE;2018-01-06;51602.071;7193.611;13.9405
NORTE;2018-01-06;14361.117;3395.065;23.6407
PARANA;2018-01-06;140228.485;32974.786;23.515
PARANAPANEMA;2018-01-06;11833.214;8514.693;71.9559
SUDESTE;2018-01-06;50313.666;8826.825;17.5436
SUL;2018-01-06;9447.43;5493.925;58.1526
TELES PIRES;2018-01-06;0.0;0.0;0.0
BELO MONTE;2018-01-07;27.275;3.502;12.8396
IGUACU;2018-01-07;9968.53;6618.714;66.3961
ITAIPU;2018-01-07;0.0;0.0;0.0
MADEIRA;2018-01-07;316.575;100.981;31.898
MANAUS-AMAPA;2018-01-07;776.495;121.568;15.656
NORDESTE;2018-01-07;51602.071;7271.323;14.0911
NORTE;2018-01-07;14361.117;3464.876;24.1268
PARANA;2018-01-07;140228.485;33941.512;24.2044
PARANAPANEMA;2018-01-07;11833.214;8597.202;72.6531
SUDESTE;2018-01-07;50313.666;8907.402;17.7037
SUL;2018-01-07;9447.43;5500.899;58.2264
TELES PIRES;2018-01-07;0.0;0.0;0.0
BELO MONTE;2018-01-08;27.275;3.552;13.0229
IGUACU;2018-01-08;9968.53;6672.575;66.9364
ITAIPU;2018-01-08;0.0;0.0;0.0
MADEIRA;2018-01-08;316.575;107.886;34.0791
MANAUS-AMAPA;2018-01-08;776.495;119.125;15.3414
NORDESTE;2018-01-08;51602.071;7384.306;14.3101
NORTE;2018-01-08;14361.117;3514.221;24.4704
PARANA;2018-01-08;140228.485;34928.64;24.9084
PARANAPANEMA;2018-01-08;11833.214;8652.635;73.1216
SUDESTE;2018-01-08;50313.666;9029.813;17.947
SUL;2018-01-08;9447.43;5480.922;58.015
TELES PIRES;2018-01-08;0.0;0.0;0.0
BELO MONTE;2018-01-09;27.275;3.627;13.2979
IGUACU;2018-01-09;9968.53;6715.624;67.3682
ITAIPU;2018-01-09;0.0;0.0;0.0
MADEIRA;2018-01-09;316.575;114.832;36.2732
MANAUS-AMAPA;2018-01-09;776.495;116.683;15.0269
NORDESTE;2018-01-09;51602.071;7493.947;14.5226
NORTE;2018-01-09;14361.117;3563.391;24.8128
PARANA;2018-01-09;140228.485;36069.624;25.722
PARANAPANEMA;2018-01-09;11833.214;8674.541;73.3067
SUDESTE;2018-01-09;50313.666;9161.219;18.2082
SUL;2018-01-09;9447.43;5459.602;57.7893
TELES PIRES;2018-01-09;0.0;0.0;0.0
BELO MONTE;2018-01-10;27.275;3.703;13.5765
IGUACU;2018-01-10;9968.53;6734.291;67.5555
ITAIPU;2018-01-10;0.0;0.0;0.0
MADEIRA;2018-01-10;316.575;122.022;38.5444
MANAUS-AMAPA;2018-01-10;776.495;114.316;14.7221
NORDESTE;2018-01-10;51602.071;7606.391;14.7405
NORTE;2018-01-10;14361.117;3597.503;25.0503
PARANA;2018-01-10;140228.485;37195.549;26.525
PARANAPANEMA;2018-01-10;11833.214;8704.986;73.564
SUDESTE;2018-01-10;50313.666;9269.617;18.4237
SUL;2018-01-10;9447.43;5434.746;57.5262
TELES PIRES;2018-01-10;0.0;0.0;0.0
BELO MONTE;2018-01-11;27.275;3.881;14.2291
IGUACU;2018-01-11;9968.53;6756.961;67.7829
ITAIPU;2018-01-11;0.0;0.0;0.0
MADEIRA;2018-01-11;316.575;129.016;40.7537
MANAUS-AMAPA;2018-01-11;776.495;114.316;14.7221
NORDESTE;2018-01-11;51602.071;7711.253;14.9437
NORTE;2018-01-11;14361.117;3632.243;25.2922
PARANA;2018-01-11;140228.485;38091.769;27.1641
PARANAPANEMA;2018-01-11;11833.214;8724.63;73.73
SUDESTE;2018-01-11;50313.666;9353.054;18.5895
SUL;2018-01-11;9447.43;5438.954;57.5707
TELES PIRES;2018-01-11;0.0;0.0;0.0
BELO MONTE;2018-01-12;27.275;4.112;15.0761
IGUACU;2018-01-12;9968.53;6784.268;68.0569
ITAIPU;2018-01-12;0.0;0.0;0.0
MADEIRA;2018-01-12;316.575;135.613;42.8376
MANAUS-AMAPA;2018-01-12;776.495;114.316;14.7221
NORDESTE;2018-01-12;51602.071;7817.167;15.1489
NORTE;2018-01-12;14361.117;3667.182;25.5355
PARANA;2018-01-12;140228.485;38856.952;27.7097
PARANAPANEMA;2018-01-12;11833.214;8692.643;73.4597
SUDESTE;2018-01-12;50313.666;9423.243;18.729
SUL;2018-01-12;9447.43;5455.508;57.7459
TELES PIRES;2018-01-12;0.0;0.0;0.0
BELO MONTE;2018-01-13;27.275;4.35;15.9487
IGUACU;2018-01-13;9968.53;6810.172;68.3167
ITAIPU;2018-01-13;0.0;0.0;0.0
MADEIRA;2018-01-13;316.575;141.459;44.6842
MANAUS-AMAPA;2018-01-13;776.495;113.098;14.5652
NORDESTE;2018-01-13;51602.071;7911.4;15.3316
NORTE;2018-01-13;14361.117;3722.315;25.9194
PARANA;2018-01-13;140228.485;39589.28;28.232
PARANAPANEMA;2018-01-13;11833.214;8620.8;72.8526
SUDESTE;2018-01-13;50313.666;9470.949;18.8238
SUL;2018-01-13;9447.43;5491.769;58.1298
TELES PIRES;2018-01-13;0.0;0.0;0.0
BELO MONTE;2018-01-14;27.275;4.562;16.7259
IGUACU;2018-01-14;9968.53;6896.589;69.1836
ITAIPU;2018-01-14;0.0;0.0;0.0
MADEIRA;2018-01-14;316.575;146.897;46.402
MANAUS-AMAPA;2018-01-14;776.495;111.879;14.4082
NORDESTE;2018-01-14;51602.071;7972.489;15.4499
NORTE;2018-01-14;14361.117;3832.205;26.6846
PARANA;2018-01-14;140228.485;40350.038;28.7745
PARANAPANEMA;2018-01-14;11833.214;8611.33;72.7725
SUDESTE;2018-01-14;50313.666;9540.372;18.9618
SUL;2018-01-14;9447.43;5545.717;58.7008
TELES PIRES;2018-01-14;0.0;0.0;0.0
BELO MONTE;2018-01-15;27.275;4.834;17.7232
IGUACU;2018-01-15;9968.53;6957.999;69.7996
ITAIPU;2018-01-15;0.0;0.0;0.0
MADEIRA;2018-01-15;316.575;152.093;48.0433
MANAUS-AMAPA;2018-01-15;776.495;110.662;14.2515
NORDESTE;2018-01-15;51602.071;8046.346;15.5931
NORTE;2018-01-15;14361.117;3900.486;27.16
PARANA;2018-01-15;140228.485;40791.144;29.0891
PARANAPANEMA;2018-01-15;11833.214;8620.843;72.8529
SUDESTE;2018-01-15;50313.666;9585.54;19.0516
SUL;2018-01-15;9447.43;5583.28;59.0984
TELES PIRES;2018-01-15;0.0;0.0;0.0
BELO MONTE;2018-01-16;27.275;5.056;18.5371
IGUACU;2018-01-16;9968.53;7031.829;70.5403
ITAIPU;2018-01-16;0.0;0.0;0.0
MADEIRA;2018-01-16;316.575;157.172;49.6476
MANAUS-AMAPA;2018-01-16;776.495;110.662;14.2515
NORDESTE;2018-01-16;51602.071;8113.807;15.7238
NORTE;2018-01-16;14361.117;3973.186;27.6663
PARANA;2018-01-16;140228.485;41197.639;29.3789
PARANAPANEMA;2018-01-16;11833.214;8596.238;72.645
SUDESTE;2018-01-16;50313.666;9656.537;19.1927
SUL;2018-01-16;9447.43;5636.141;59.6579
TELES PIRES;2018-01-16;0.0;0.0;0.0
BELO MONTE;2018-01-17;27.275;5.169;18.9514
IGUACU;2018-01-17;9968.53;7116.381;71.3885
ITAIPU;2018-01-17;0.0;0.0;0.0
MADEIRA;2018-01-17;316.575;162.349;51.283
MANAUS-AMAPA;2018-01-17;776.495;110.662;14.2515
NORDESTE;2018-01-17;51602.071;8155.992;15.8056
NORTE;2018-01-17;14361.117;4058.318;28.2591
PARANA;2018-01-17;140228.485;41553.23;29.6325
PARANAPANEMA;2018-01-17;11833.214;8562.794;72.3624
SUDESTE;2018-01-17;50313.666;9726.329;19.3314
SUL;2018-01-17;9447.43;5716.555;60.5091
TELES PIRES;2018-01-17;0.0;0.0;0.0
BELO MONTE;2018-01-18;27.275;5.338;19.571
IGUACU;2018-01-18;9968.53;7194.165;72.1688
ITAIPU;2018-01-18;0.0;0.0;0.0
MADEIRA;2018-01-18;316.575;167.105;52.7853
MANAUS-AMAPA;2018-01-18;776.495;110.662;14.2515
NORDESTE;2018-01-18;51602.071;8194.425;15.88
NORTE;2018-01-18;14361.117;4108.727;28.6101
PARANA;2018-01-18;140228.485;41797.204;29.8065
PARANAPANEMA;2018-01-18;11833.214;8566.082;72.3902
SUDESTE;2018-01-18;50313.666;9765.923;19.4101
SUL;2018-01-18;9447.43;5833.18;61.7436
TELES PIRES;2018-01-18;0.0;0.0;0.0
BELO MONTE;2018-01-19;27.275;5.395;19.78
IGUACU;2018-01-19;9968.53;7287.81;73.1082
ITAIPU;2018-01-19;0.0;0.0;0.0
MADEIRA;2018-01-19;316.575;171.236;54.0902
MANAUS-AMAPA;2018-01-19;776.495;111.879;14.4082
NORDESTE;2018-01-19;51602.071;8241.219;15.9707
NORTE;2018-01-19;14361.117;4125.033;28.7236
PARANA;2018-01-19;140228.485;41878.584;29.8645
PARANAPANEMA;2018-01-19;11833.214;8612.017;72.7783
SUDESTE;2018-01-19;50313.666;9786.03;19.45
SUL;2018-01-19;9447.43;5904.803;62.5017
TELES PIRES;2018-01-19;0.0;0.0;0.0
BELO MONTE;2018-01-20;27.275;5.422;19.879
IGUACU;2018-01-20;9968.53;7376.389;73.9968
ITAIPU;2018-01-20;0.0;0.0;0.0
MADEIRA;2018-01-20;316.575;174.537;55.1329
MANAUS-AMAPA;2018-01-20;776.495;113.098;14.5652
NORDESTE;2018-01-20;51602.071;8287.426;16.0603
NORTE;2018-01-20;14361.117;4129.409;28.7541
PARANA;2018-01-20;140228.485;42249.339;30.1289
PARANAPANEMA;2018-01-20;11833.214;8634.392;72.9674
SUDESTE;2018-01-20;50313.666;9782.536;19.4431
SUL;2018-01-20;9447.43;5972.432;63.2175
TELES PIRES;2018-01-20;0.0;0.0;0.0
BELO MONTE;2018-01-21;27.275;5.422;19.879
IGUACU;2018-01-21;9968.53;7554.77;75.7862
ITAIPU;2018-01-21;0.0;0.0;0.0
MADEIRA;2018-01-21;316.575;178.126;56.2666
MANAUS-AMAPA;2018-01-21;776.495;114.316;14.7221
NORDESTE;2018-01-21;51602.071;8356.918;16.1949
NORTE;2018-01-21;14361.117;4225.795;29.4253
PARANA;2018-01-21;140228.485;42525.958;30.3262
PARANAPANEMA;2018-01-21;11833.214;8667.162;73.2444
SUDESTE;2018-01-21;50313.666;9791.68;19.4613
SUL;2018-01-21;9447.43;6077.1;64.3254
TELES PIRES;2018-01-21;0.0;0.0;0.0
BELO MONTE;2018-01-22;27.275;5.481;20.0953
IGUACU;2018-01-22;9968.53;7657.599;76.8177
ITAIPU;2018-01-22;0.0;0.0;0.0
MADEIRA;2018-01-22;316.575;181.971;57.4812
MANAUS-AMAPA;2018-01-22;776.495;115.464;14.8699
NORDESTE;2018-01-22;51602.071;8434.769;16.3458
NORTE;2018-01-22;14361.117;4281.877;29.8158
PARANA;2018-01-22;140228.485;42382.333;30.2238
PARANAPANEMA;2018-01-22;11833.214;8725.967;73.7413
SUDESTE;2018-01-22;50313.666;9802.706;19.4832
SUL;2018-01-22;9447.43;6201.842;65.6458
TELES PIRES;2018-01-22;0.0;0.0;0.0
BELO MONTE;2018-01-23;27.275;5.508;20.1943
IGUACU;2018-01-23;9968.53;7746.631;77.7109
ITAIPU;2018-01-23;0.0;0.0;0.0
MADEIRA;2018-01-23;316.575;185.938;58.7343
MANAUS-AMAPA;2018-01-23;776.495;116.683;15.0269
NORDESTE;2018-01-23;51602.071;8523.594;16.5179
NORTE;2018-01-23;14361.117;4290.217;29.8738
PARANA;2018-01-23;140228.485;42393.082;30.2314
PARANAPANEMA;2018-01-23;11833.214;8792.131;74.3004
SUDESTE;2018-01-23;50313.666;9809.331;19.4964
SUL;2018-01-23;9447.43;6313.963;66.8326
TELES PIRES;2018-01-23;0.0;0.0;0.0
BELO MONTE;2018-01-24;27.275;5.538;20.3043
IGUACU;2018-01-24;9968.53;7858.249;78.8306
ITAIPU;2018-01-24;0.0;0.0;0.0
MADEIRA;2018-01-24;316.575;188.351;59.4965
MANAUS-AMAPA;2018-01-24;776.495;117.904;15.1841
NORDESTE;2018-01-24;51602.071;8618.912;16.7026
NORTE;2018-01-24;14361.117;4303.448;29.966
PARANA;2018-01-24;140228.485;42333.621;30.189
PARANAPANEMA;2018-01-24;11833.214;8829.333;74.6148
SUDESTE;2018-01-24;50313.666;9825.702;19.5289
SUL;2018-01-24;9447.43;6418.665;67.9409
TELES PIRES;2018-01-24;0.0;0.0;0.0
BELO MONTE;2018-01-25;27.275;5.568;20.4143
IGUACU;2018-01-25;9968.53;7947.254;79.7234
ITAIPU;2018-01-25;0.0;0.0;0.0
MADEIRA;2018-01-25;316.575;190.782;60.2644
MANAUS-AMAPA;2018-01-25;776.495;119.125;15.3414
NORDESTE;2018-01-25;51602.071;8742.554;16.9423
NORTE;2018-01-25;14361.117;4334.636;30.1831
PARANA;2018-01-25;140228.485;42390.823;30.2298
PARANAPANEMA;2018-01-25;11833.214;8857.41;74.8521
SUDESTE;2018-01-25;50313.666;9838.602;19.5545
SUL;2018-01-25;9447.43;6556.264;69.3973
TELES PIRES;2018-01-25;0.0;0.0;0.0
BELO MONTE;2018-01-26;27.275;5.595;20.5133
IGUACU;2018-01-26;9968.53;8082.008;81.0752
ITAIPU;2018-01-26;0.0;0.0;0.0
MADEIRA;2018-01-26;316.575;194.22;61.3504
MANAUS-AMAPA;2018-01-26;776.495;119.125;15.3414
NORDESTE;2018-01-26;51602.071;8765.792;16.9873
NORTE;2018-01-26;14361.117;4367.761;30.4138
PARANA;2018-01-26;140228.485;42489.036;30.2999
PARANAPANEMA;2018-01-26;11833.214;8894.492;75.1655
SUDESTE;2018-01-26;50313.666;9910.15;19.6967
SUL;2018-01-26;9447.43;6664.013;70.5378
TELES PIRES;2018-01-26;0.0;0.0;0.0
BELO MONTE;2018-01-27;27.275;5.625;20.6233
IGUACU;2018-01-27;9968.53;8263.744;82.8983
ITAIPU;2018-01-27;0.0;0.0;0.0
MADEIRA;2018-01-27;316.575;198.6;62.7339
MANAUS-AMAPA;2018-01-27;776.495;119.125;15.3414
NORDESTE;2018-01-27;51602.071;8919.652;17.2855
NORTE;2018-01-27;14361.117;4427.922;30.8327
PARANA;2018-01-27;140228.485;42896.904;30.5907
PARANAPANEMA;2018-01-27;11833.214;8921.807;75.3963
SUDESTE;2018-01-27;50313.666;9994.68;19.8647
SUL;2018-01-27;9447.43;6751.796;71.467
TELES PIRES;2018-01-27;0.0;0.0;0.0
BELO MONTE;2018-01-28;27.275;5.654;20.7296
IGUACU;2018-01-28;9968.53;8441.126;84.6777
ITAIPU;2018-01-28;0.0;0.0;0.0
MADEIRA;2018-01-28;316.575;202.284;63.8977
MANAUS-AMAPA;2018-01-28;776.495;119.125;15.3414
NORDESTE;2018-01-28;51602.071;8958.258;17.3603
NORTE;2018-01-28;14361.117;4521.614;31.4851
PARANA;2018-01-28;140228.485;43187.415;30.7979
PARANAPANEMA;2018-01-28;11833.214;8931.275;75.4763
SUDESTE;2018-01-28;50313.666;10073.228;20.0209
SUL;2018-01-28;9447.43;6885.206;72.8791
TELES PIRES;2018-01-28;0.0;0.0;0.0
BELO MONTE;2018-01-29;27.275;5.682;20.8323
IGUACU;2018-01-29;9968.53;8570.116;85.9717
ITAIPU;2018-01-29;0.0;0.0;0.0
MADEIRA;2018-01-29;316.575;205.629;64.9543
MANAUS-AMAPA;2018-01-29;776.495;119.125;15.3414
NORDESTE;2018-01-29;51602.071;8995.221;17.4319
NORTE;2018-01-29;14361.117;4601.982;32.0447
PARANA;2018-01-29;140228.485;43125.139;30.7535
PARANAPANEMA;2018-01-29;11833.214;8942.677;75.5727
SUDESTE;2018-01-29;50313.666;10164.131;20.2015
SUL;2018-01-29;9447.43;6969.612;73.7726
TELES PIRES;2018-01-29;0.0;0.0;0.0
BELO MONTE;2018-01-30;27.275;5.711;20.9386
IGUACU;2018-01-30;9968.53;8705.634;87.3312
ITAIPU;2018-01-30;0.0;0.0;0.0
MADEIRA;2018-01-30;316.575;210.333;66.4402
MANAUS-AMAPA;2018-01-30;776.495;119.125;15.3414
NORDESTE;2018-01-30;51602.071;9039.831;17.5183
NORTE;2018-01-30;14361.117;4687.244;32.6384
PARANA;2018-01-30;140228.485;43281.23;30.8648
PARANAPANEMA;2018-01-30;11833.214;8956.759;75.6917
SUDESTE;2018-01-30;50313.666;10264.32;20.4007
SUL;2018-01-30;9447.43;7010.681;74.2073
TELES PIRES;2018-01-30;0.0;0.0;0.0
BELO MONTE;2018-01-31;27.275;5.741;21.0486
IGUACU;2018-01-31;9968.53;8817.008;88.4484
ITAIPU;2018-01-31;0.0;0.0;0.0
MADEIRA;2018-01-31;316.575;214.227;67.6702
MANAUS-AMAPA;2018-01-31;776.495;119.125;15.3414
NORDESTE;2018-01-31;51602.071;9089.449;17.6145
NORTE;2018-01-31;14361.117;4782.96;33.3049
PARANA;2018-01-31;140228.485;43555.222;31.0602
PARANAPANEMA;2018-01-31;11833.214;8969.968;75.8033
SUDESTE;2018-01-31;50313.666;10365.197;20.6012
SUL;2018-01-31;9447.43;7012.707;74.2287
TELES PIRES;2018-01-31;0.0;0.0;0.0
BELO MONTE;2018-02-01;27.275;5.568;20.4143
IGUACU;2018-02-01;9968.53;8888.88;89.1694
ITAIPU;2018-02-01;0.0;0.0;0.0
MADEIRA;2018-02-01;316.575;219.094;69.2076
MANAUS-AMAPA;2018-02-01;776.495;119.125;15.3414
NORDESTE;2018-02-01;51602.071;9117.531;17.6689
NORTE;2018-02-01;14361.117;4877.303;33.9619
PARANA;2018-02-01;140228.485;43936.565;31.3321
PARANAPANEMA;2018-02-01;11833.214;8991.942;75.989
SUDESTE;2018-02-01;50313.666;10436.275;20.7424
SUL;2018-02-01;9447.43;6997.45;74.0672
TELES PIRES;2018-02-01;0.0;0.0;0.0
BELO MONTE;2018-02-02;27.275;5.338;19.571
IGUACU;2018-02-02;9968.53;8940.476;89.687
ITAIPU;2018-02-02;0.0;0.0;0.0
MADEIRA;2018-02-02;316.575;224.034;70.7681
MANAUS-AMAPA;2018-02-02;776.495;119.125;15.3414
NORDESTE;2018-02-02;51602.071;9160.044;17.7513
NORTE;2018-02-02;14361.117;4976.903;34.6554
PARANA;2018-02-02;140228.485;44320.594;31.606
PARANAPANEMA;2018-02-02;11833.214;9027.898;76.2929
SUDESTE;2018-02-02;50313.666;10491.208;20.8516
SUL;2018-02-02;9447.43;6983.435;73.9189
TELES PIRES;2018-02-02;0.0;0.0;0.0
BELO MONTE;2018-02-03;27.275;5.139;18.8414
IGUACU;2018-02-03;9968.53;8977.556;90.059
ITAIPU;2018-02-03;0.0;0.0;0.0
MADEIRA;2018-02-03;316.575;230.79;72.9022
MANAUS-AMAPA;2018-02-03;776.495;119.125;15.3414
NORDESTE;2018-02-03;51602.071;9216.783;17.8613
NORTE;2018-02-03;14361.117;5094.381;35.4734
PARANA;2018-02-03;140228.485;44814.919;31.9585
PARANAPANEMA;2018-02-03;11833.214;9086.449;76.7877
SUDESTE;2018-02-03;50313.666;10555.64;20.9797
SUL;2018-02-03;9447.43;6997.199;74.0646
TELES PIRES;2018-02-03;0.0;0.0;0.0
BELO MONTE;2018-02-04;27.275;5.0;18.3318
IGUACU;2018-02-04;9968.53;9116.259;91.4504
ITAIPU;2018-02-04;0.0;0.0;0.0
MADEIRA;2018-02-04;316.575;237.935;75.1591
MANAUS-AMAPA;2018-02-04;776.495;117.904;15.1841
NORDESTE;2018-02-04;51602.071;9290.941;18.005
NORTE;2018-02-04;14361.117;5339.127;37.1777
PARANA;2018-02-04;140228.485;45326.42;32.3233
PARANAPANEMA;2018-02-04;11833.214;9126.124;77.123
SUDESTE;2018-02-04;50313.666;10766.721;21.3992
SUL;2018-02-04;9447.43;7015.032;74.2533
TELES PIRES;2018-02-04;0.0;0.0;0.0
BELO MONTE;2018-02-05;27.275;4.917;18.0275
IGUACU;2018-02-05;9968.53;9137.682;91.6653
ITAIPU;2018-02-05;0.0;0.0;0.0
MADEIRA;2018-02-05;316.575;246.362;77.8211
MANAUS-AMAPA;2018-02-05;776.495;117.904;15.1841
NORDESTE;2018-02-05;51602.071;9417.553;18.2503
NORTE;2018-02-05;14361.117;5592.781;38.9439
PARANA;2018-02-05;140228.485;45695.66;32.5866
PARANAPANEMA;2018-02-05;11833.214;9146.409;77.2944
SUDESTE;2018-02-05;50313.666;11087.138;22.036
SUL;2018-02-05;9447.43;6987.742;73.9645
TELES PIRES;2018-02-05;0.0;0.0;0.0
BELO MONTE;2018-02-06;27.275;4.863;17.8295
IGUACU;2018-02-06;9968.53;9141.621;91.7048
ITAIPU;2018-02-06;0.0;0.0;0.0
MADEIRA;2018-02-06;316.575;253.028;79.9267
MANAUS-AMAPA;2018-02-06;776.495;117.904;15.1841
NORDESTE;2018-02-06;51602.071;9556.534;18.5197
NORTE;2018-02-06;14361.117;5793.48;40.3414
PARANA;2018-02-06;140228.485;46047.941;32.8378
PARANAPANEMA;2018-02-06;11833.214;9176.313;77.5471
SUDESTE;2018-02-06;50313.666;11261.57;22.3827
SUL;2018-02-06;9447.43;6943.629;73.4975
TELES PIRES;2018-02-06;0.0;0.0;0.0
BELO MONTE;2018-02-07;27.275;4.807;17.6242
IGUACU;2018-02-07;9968.53;9138.749;91.676
ITAIPU;2018-02-07;0.0;0.0;0.0
MADEIRA;2018-02-07;316.575;258.706;81.7203
MANAUS-AMAPA;2018-02-07;776.495;116.683;15.0269
NORDESTE;2018-02-07;51602.071;9657.729;18.7158
NORTE;2018-02-07;14361.117;5992.051;41.7241
PARANA;2018-02-07;140228.485;46363.374;33.0627
PARANAPANEMA;2018-02-07;11833.214;9206.836;77.805
SUDESTE;2018-02-07;50313.666;11390.711;22.6394
SUL;2018-02-07;9447.43;6893.046;72.9621
TELES PIRES;2018-02-07;0.0;0.0;0.0
BELO MONTE;2018-02-08;27.275;4.78;17.5252
IGUACU;2018-02-08;9968.53;9113.632;91.424
ITAIPU;2018-02-08;0.0;0.0;0.0
MADEIRA;2018-02-08;316.575;259.04;81.8258
MANAUS-AMAPA;2018-02-08;776.495;115.464;14.8699
NORDESTE;2018-02-08;51602.071;9763.763;18.9213
NORTE;2018-02-08;14361.117;6211.214;43.2502
PARANA;2018-02-08;140228.485;46653.916;33.2699
PARANAPANEMA;2018-02-08;11833.214;9227.71;77.9814
SUDESTE;2018-02-08;50313.666;11490.663;22.8381
SUL;2018-02-08;9447.43;6826.968;72.2627
TELES PIRES;2018-02-08;0.0;0.0;0.0
BELO MONTE;2018-02-09;27.275;4.78;17.5252
IGUACU;2018-02-09;9968.53;9075.767;91.0442
ITAIPU;2018-02-09;0.0;0.0;0.0
MADEIRA;2018-02-09;316.575;258.812;81.7538
MANAUS-AMAPA;2018-02-09;776.495;114.316;14.7221
NORDESTE;2018-02-09;51602.071;9866.412;19.1202
NORTE;2018-02-09;14361.117;6471.98;45.066
PARANA;2018-02-09;140228.485;46808.075;33.3799
PARANAPANEMA;2018-02-09;11833.214;9247.225;78.1464
SUDESTE;2018-02-09;50313.666;11569.558;22.9949
SUL;2018-02-09;9447.43;6760.391;71.558
TELES PIRES;2018-02-09;0.0;0.0;0.0
BELO MONTE;2018-02-10;27.275;4.89;17.9285
IGUACU;2018-02-10;9968.53;9038.578;90.6711
ITAIPU;2018-02-10;0.0;0.0;0.0
MADEIRA;2018-02-10;316.575;259.232;81.8864
MANAUS-AMAPA;2018-02-10;776.495;113.098;14.5652
NORDESTE;2018-02-10;51602.071;9959.275;19.3001
NORTE;2018-02-10;14361.117;6802.076;47.3645
PARANA;2018-02-10;140228.485;47247.516;33.6932
PARANAPANEMA;2018-02-10;11833.214;9286.708;78.48
SUDESTE;2018-02-10;50313.666;11638.972;23.1328
SUL;2018-02-10;9447.43;6763.44;71.5903
TELES PIRES;2018-02-10;0.0;0.0;0.0
BELO MONTE;2018-02-11;27.275;5.0;18.3318
IGUACU;2018-02-11;9968.53;9105.55;91.343
ITAIPU;2018-02-11;0.0;0.0;0.0
