nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
NORDESTE;2023-03-31;51691.226;47147.057;91.209
NORTE;2023-03-31;14488.55;14270.579;98.4956
PARANA;2023-03-31;140595.976;118149.923;84.0351
PARANAPANEMA;2023-03-31;11832.754;10898.582;92.1052
SUDESTE;2023-03-31;50972.214;40090.83;78.6523
SUL;2023-03-31;10134.571;6935.71;68.4361
TELES PIRES;2023-03-31;900.655;656.819;72.9268
BELO MONTE;2023-04-01;28.109;25.279;89.9321
IGUACU;2023-04-01;10324.672;10031.745;97.1628
MADEIRA;2023-04-01;313.73;301.034;95.9532
MANAUS-AMAPA;2023-04-01;785.737;657.621;83.6948
NORDESTE;2023-04-01;51691.226;47146.72;91.2084
NORTE;2023-04-01;14488.55;14278.401;98.5496
PARANA;2023-04-01;140595.976;118549.409;84.3192
PARANAPANEMA;2023-04-01;11832.754;10895.995;92.0833
SUDESTE;2023-04-01;50972.214;40141.118;78.751
SUL;2023-04-01;10134.571;6951.461;68.5916
TELES PIRES;2023-04-01;900.655;651.96;72.3873
BELO MONTE;2023-04-02;28.109;25.61;91.1096
IGUACU;2023-04-02;10324.672;10035.81;97.2022
MADEIRA;2023-04-02;313.73;302.774;96.5078
MANAUS-AMAPA;2023-04-02;785.737;654.749;83.3293
NORDESTE;2023-04-02;51691.226;47108.706;91.1348
NORTE;2023-04-02;14488.55;14280.632;98.5649
PARANA;2023-04-02;140595.976;118844.843;84.5293
PARANAPANEMA;2023-04-02;11832.754;10920.884;92.2937
SUDESTE;2023-04-02;50972.214;40225.261;78.9161
SUL;2023-04-02;10134.571;6956.343;68.6397
TELES PIRES;2023-04-02;900.655;654.435;72.6621
