nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
PARANA;2021-01-09;140541.493;25193.82;17.9263
PARANAPANEMA;2021-01-09;11832.754;1613.54;13.6362
SUDESTE;2021-01-09;50972.214;13471.959;26.43
SUL;2021-01-09;9332.658;2324.518;24.9074
TELES PIRES;2021-01-09;900.655;529.251;58.7629
BELO MONTE;2021-01-10;28.109;22.326;79.4265
IGUACU;2021-01-10;10324.672;3175.535;30.7568
MADEIRA;2021-01-10;313.73;17.075;5.4426
MANAUS-AMAPA;2021-01-10;785.737;128.146;16.309
NORDESTE;2021-01-10;52624.081;25586.051;48.6204
NORTE;2021-01-10;14488.55;4331.071;29.8931
PARANA;2021-01-10;140541.493;25373.418;18.054
PARANAPANEMA;2021-01-10;11832.754;1629.421;13.7704
SUDESTE;2021-01-10;50972.214;13501.134;26.4872
SUL;2021-01-10;9332.658;2318.684;24.8448
TELES PIRES;2021-01-10;900.655;523.616;58.1372
BELO MONTE;2021-01-11;28.109;22.451;79.8712
IGUACU;2021-01-11;10324.672;3138.715;30.4001
MADEIRA;2021-01-11;313.73;16.891;5.3839
MANAUS-AMAPA;2021-01-11;785.737;130.555;16.6156
NORDESTE;2021-01-11;52624.081;25689.88;48.8177
NORTE;2021-01-11;14488.55;4301.686;29.6902
PARANA;2021-01-11;140541.493;25423.998;18.09
PARANAPANEMA;2021-01-11;11832.754;1634.723;13.8152
SUDESTE;2021-01-11;50972.214;13534.52;26.5527
SUL;2021-01-11;9332.658;2288.094;24.5171
TELES PIRES;2021-01-11;900.655;518.074;57.5219
BELO MONTE;2021-01-12;28.109;22.576;80.3159
IGUACU;2021-01-12;10324.672;3087.971;29.9087
MADEIRA;2021-01-12;313.73;16.891;5.3839
MANAUS-AMAPA;2021-01-12;785.737;133.113;16.9412
NORDESTE;2021-01-12;52624.081;25804.108;49.0348
NORTE;2021-01-12;14488.55;4254.135;29.362
PARANA;2021-01-12;140541.493;25734.447;18.3109
PARANAPANEMA;2021-01-12;11832.754;1641.505;13.8726
SUDESTE;2021-01-12;50972.214;13563.885;26.6104
SUL;2021-01-12;9332.658;2249.611;24.1047
TELES PIRES;2021-01-12;900.655;513.351;56.9975
BELO MONTE;2021-01-13;28.109;22.702;80.7642
IGUACU;2021-01-13;10324.672;3057.598;29.6145
MADEIRA;2021-01-13;313.73;17.075;5.4426
MANAUS-AMAPA;2021-01-13;785.737;135.6;17.2577
NORDESTE;2021-01-13;52624.081;25917.934;49.2511
NORTE;2021-01-13;14488.55;4257.861;29.3878
PARANA;2021-01-13;140541.493;26171.417;18.6218
PARANAPANEMA;2021-01-13;11832.754;1646.953;13.9186
SUDESTE;2021-01-13;50972.214;13584.016;26.6498
SUL;2021-01-13;9332.658;2217.291;23.7584
TELES PIRES;2021-01-13;900.655;508.72;56.4833
BELO MONTE;2021-01-14;28.109;22.828;81.2124
IGUACU;2021-01-14;10324.672;3045.804;29.5002
MADEIRA;2021-01-14;313.73;17.626;5.6182
MANAUS-AMAPA;2021-01-14;785.737;138.089;17.5745
NORDESTE;2021-01-14;52624.081;26056.827;49.515
NORTE;2021-01-14;14488.55;4246.087;29.3065
PARANA;2021-01-14;140541.493;26645.664;18.9593
PARANAPANEMA;2021-01-14;11832.754;1656.192;13.9967
SUDESTE;2021-01-14;50972.214;13644.307;26.7681
SUL;2021-01-14;9332.658;2207.096;23.6492
TELES PIRES;2021-01-14;900.655;504.999;56.0702
BELO MONTE;2021-01-15;28.109;22.891;81.4366
IGUACU;2021-01-15;10324.672;3028.008;29.3279
MADEIRA;2021-01-15;313.73;18.29;5.8299
MANAUS-AMAPA;2021-01-15;785.737;140.874;17.9289
NORDESTE;2021-01-15;52624.081;26137.48;49.6683
NORTE;2021-01-15;14488.55;4274.279;29.5011
PARANA;2021-01-15;140541.493;27041.499;19.2409
PARANAPANEMA;2021-01-15;11832.754;1667.141;14.0892
SUDESTE;2021-01-15;50972.214;13725.064;26.9266
SUL;2021-01-15;9332.658;2192.353;23.4912
TELES PIRES;2021-01-15;900.655;502.186;55.7579
BELO MONTE;2021-01-16;28.109;22.954;81.6607
IGUACU;2021-01-16;10324.672;3000.143;29.058
MADEIRA;2021-01-16;313.73;18.513;5.9009
MANAUS-AMAPA;2021-01-16;785.737;143.368;18.2463
NORDESTE;2021-01-16;52624.081;26225.159;49.8349
NORTE;2021-01-16;14488.55;4287.762;29.5941
PARANA;2021-01-16;140541.493;27482.128;19.5545
PARANAPANEMA;2021-01-16;11832.754;1682.115;14.2158
SUDESTE;2021-01-16;50972.214;13781.553;27.0374
SUL;2021-01-16;9332.658;2192.522;23.493
TELES PIRES;2021-01-16;900.655;500.281;55.5464
BELO MONTE;2021-01-17;28.109;23.017;81.8848
IGUACU;2021-01-17;10324.672;2998.977;29.0467
MADEIRA;2021-01-17;313.73;18.848;6.0077
MANAUS-AMAPA;2021-01-17;785.737;143.882;18.3117
NORDESTE;2021-01-17;52624.081;26427.477;50.2194
NORTE;2021-01-17;14488.55;4289.926;29.6091
PARANA;2021-01-17;140541.493;28108.631;20.0002
PARANAPANEMA;2021-01-17;11832.754;1700.249;14.369
SUDESTE;2021-01-17;50972.214;13822.114;27.117
SUL;2021-01-17;9332.658;2191.841;23.4857
TELES PIRES;2021-01-17;900.655;498.466;55.3448
BELO MONTE;2021-01-18;28.109;23.143;82.3331
IGUACU;2021-01-18;10324.672;2991.766;28.9769
MADEIRA;2021-01-18;313.73;19.183;6.1145
MANAUS-AMAPA;2021-01-18;785.737;146.159;18.6015
NORDESTE;2021-01-18;52624.081;26521.819;50.3986
NORTE;2021-01-18;14488.55;4325.318;29.8534
PARANA;2021-01-18;140541.493;28559.65;20.3212
PARANAPANEMA;2021-01-18;11832.754;1731.17;14.6303
SUDESTE;2021-01-18;50972.214;13850.496;27.1726
SUL;2021-01-18;9332.658;2175.866;23.3145
TELES PIRES;2021-01-18;900.655;497.559;55.2441
BELO MONTE;2021-01-19;28.109;23.399;83.2438
IGUACU;2021-01-19;10324.672;3023.213;29.2814
MADEIRA;2021-01-19;313.73;20.129;6.416
MANAUS-AMAPA;2021-01-19;785.737;148.952;18.957
NORDESTE;2021-01-19;52624.081;26615.241;50.5762
NORTE;2021-01-19;14488.55;4359.184;30.0871
PARANA;2021-01-19;140541.493;28911.262;20.5713
PARANAPANEMA;2021-01-19;11832.754;1819.802;15.3794
SUDESTE;2021-01-19;50972.214;13888.782;27.2478
SUL;2021-01-19;9332.658;2173.942;23.2939
TELES PIRES;2021-01-19;900.655;497.559;55.2441
BELO MONTE;2021-01-20;28.109;23.781;84.6028
IGUACU;2021-01-20;10324.672;3095.198;29.9787
MADEIRA;2021-01-20;313.73;22.767;7.2569
MANAUS-AMAPA;2021-01-20;785.737;151.749;19.313
NORDESTE;2021-01-20;52624.081;26695.587;50.7288
NORTE;2021-01-20;14488.55;4408.395;30.4268
PARANA;2021-01-20;140541.493;29227.975;20.7967
PARANAPANEMA;2021-01-20;11832.754;1927.717;16.2914
SUDESTE;2021-01-20;50972.214;13920.842;27.3106
SUL;2021-01-20;9332.658;2219.803;23.7853
TELES PIRES;2021-01-20;900.655;499.373;55.4455
BELO MONTE;2021-01-21;28.109;24.299;86.4456
IGUACU;2021-01-21;10324.672;3287.81;31.8442
MADEIRA;2021-01-21;313.73;25.596;8.1586
MANAUS-AMAPA;2021-01-21;785.737;155.064;19.7348
NORDESTE;2021-01-21;52624.081;26775.916;50.8815
NORTE;2021-01-21;14488.55;4467.588;30.8353
PARANA;2021-01-21;140541.493;29542.549;21.0205
PARANAPANEMA;2021-01-21;11832.754;2037.124;17.216
SUDESTE;2021-01-21;50972.214;13955.779;27.3792
SUL;2021-01-21;9332.658;2398.937;25.7048
TELES PIRES;2021-01-21;900.655;504.001;55.9594
BELO MONTE;2021-01-22;28.109;24.886;88.5339
IGUACU;2021-01-22;10324.672;3525.774;34.149
MADEIRA;2021-01-22;313.73;28.416;9.0575
MANAUS-AMAPA;2021-01-22;785.737;157.055;19.9882
NORDESTE;2021-01-22;52624.081;26847.763;51.018
NORTE;2021-01-22;14488.55;4484.333;30.9509
PARANA;2021-01-22;140541.493;29789.378;21.1961
PARANAPANEMA;2021-01-22;11832.754;2139.98;18.0852
SUDESTE;2021-01-22;50972.214;13971.638;27.4103
SUL;2021-01-22;9332.658;2584.184;27.6897
TELES PIRES;2021-01-22;900.655;511.535;56.7959
BELO MONTE;2021-01-23;28.109;25.546;90.8819
IGUACU;2021-01-23;10324.672;3776.397;36.5764
MADEIRA;2021-01-23;313.73;30.331;9.6679
MANAUS-AMAPA;2021-01-23;785.737;158.899;20.2229
NORDESTE;2021-01-23;52624.081;26883.143;51.0852
NORTE;2021-01-23;14488.55;4531.685;31.2777
PARANA;2021-01-23;140541.493;30046.782;21.3793
PARANAPANEMA;2021-01-23;11832.754;2241.767;18.9454
SUDESTE;2021-01-23;50972.214;13995.395;27.4569
SUL;2021-01-23;9332.658;2744.142;29.4036
TELES PIRES;2021-01-23;900.655;519.89;57.7235
BELO MONTE;2021-01-24;28.109;26.28;93.4932
IGUACU;2021-01-24;10324.672;4068.664;39.4072
MADEIRA;2021-01-24;313.73;32.84;10.4676
MANAUS-AMAPA;2021-01-24;785.737;160.893;20.4767
NORDESTE;2021-01-24;52624.081;26932.329;51.1787
NORTE;2021-01-24;14488.55;4597.759;31.7337
PARANA;2021-01-24;140541.493;30152.935;21.4548
PARANAPANEMA;2021-01-24;11832.754;2321.339;19.6179
SUDESTE;2021-01-24;50972.214;14015.391;27.4961
SUL;2021-01-24;9332.658;2908.608;31.1659
TELES PIRES;2021-01-24;900.655;529.251;58.7629
BELO MONTE;2021-01-25;28.109;26.885;95.6455
IGUACU;2021-01-25;10324.672;4316.938;41.8119
MADEIRA;2021-01-25;313.73;34.752;11.077
MANAUS-AMAPA;2021-01-25;785.737;163.48;20.8059
NORDESTE;2021-01-25;52624.081;26988.427;51.2853
NORTE;2021-01-25;14488.55;4619.112;31.8811
PARANA;2021-01-25;140541.493;30155.536;21.4567
PARANAPANEMA;2021-01-25;11832.754;2390.141;20.1994
SUDESTE;2021-01-25;50972.214;14029.656;27.5241
SUL;2021-01-25;9332.658;3032.937;32.4981
TELES PIRES;2021-01-25;900.655;538.619;59.803
BELO MONTE;2021-01-26;28.109;26.885;95.6455
IGUACU;2021-01-26;10324.672;4574.306;44.3046
MADEIRA;2021-01-26;313.73;36.084;11.5016
MANAUS-AMAPA;2021-01-26;785.737;165.847;21.1072
NORDESTE;2021-01-26;52624.081;27041.878;51.3869
NORTE;2021-01-26;14488.55;4623.962;31.9146
PARANA;2021-01-26;140541.493;30223.53;21.5051
PARANAPANEMA;2021-01-26;11832.754;2454.897;20.7466
SUDESTE;2021-01-26;50972.214;14050.388;27.5648
SUL;2021-01-26;9332.658;3186.603;34.1446
TELES PIRES;2021-01-26;900.655;546.991;60.7326
BELO MONTE;2021-01-27;28.109;26.412;93.9628
IGUACU;2021-01-27;10324.672;4809.934;46.5868
MADEIRA;2021-01-27;313.73;37.24;11.8701
MANAUS-AMAPA;2021-01-27;785.737;168.438;21.4369
NORDESTE;2021-01-27;52624.081;27084.1;51.4671
NORTE;2021-01-27;14488.55;4619.065;31.8808
PARANA;2021-01-27;140541.493;30205.538;21.4923
PARANAPANEMA;2021-01-27;11832.754;2519.589;21.2933
SUDESTE;2021-01-27;50972.214;14081.874;27.6266
SUL;2021-01-27;9332.658;3363.409;36.0391
TELES PIRES;2021-01-27;900.655;554.457;61.5615
BELO MONTE;2021-01-28;28.109;25.877;92.0595
IGUACU;2021-01-28;10324.672;5059.292;49.002
MADEIRA;2021-01-28;313.73;39.628;12.6312
MANAUS-AMAPA;2021-01-28;785.737;170.735;21.7293
NORDESTE;2021-01-28;52624.081;27174.672;51.6392
NORTE;2021-01-28;14488.55;4635.698;31.9956
PARANA;2021-01-28;140541.493;30165.523;21.4638
PARANAPANEMA;2021-01-28;11832.754;2579.525;21.7999
SUDESTE;2021-01-28;50972.214;14107.976;27.6778
SUL;2021-01-28;9332.658;3486.919;37.3625
TELES PIRES;2021-01-28;900.655;561.016;62.2898
BELO MONTE;2021-01-29;28.109;25.61;91.1096
IGUACU;2021-01-29;10324.672;5318.164;51.5093
MADEIRA;2021-01-29;313.73;41.364;13.1846
MANAUS-AMAPA;2021-01-29;785.737;173.331;22.0597
NORDESTE;2021-01-29;52624.081;27267.205;51.8151
NORTE;2021-01-29;14488.55;4684.04;32.3293
PARANA;2021-01-29;140541.493;30203.269;21.4906
PARANAPANEMA;2021-01-29;11832.754;2637.064;22.2861
SUDESTE;2021-01-29;50972.214;14131.787;27.7245
SUL;2021-01-29;9332.658;3684.498;39.4796
TELES PIRES;2021-01-29;900.655;559.194;62.0875
BELO MONTE;2021-01-30;28.109;25.546;90.8819
IGUACU;2021-01-30;10324.672;5715.918;55.3617
MADEIRA;2021-01-30;313.73;43.313;13.8058
MANAUS-AMAPA;2021-01-30;785.737;175.929;22.3903
NORDESTE;2021-01-30;52624.081;27301.258;51.8798
NORTE;2021-01-30;14488.55;4725.039;32.6122
PARANA;2021-01-30;140541.493;30263.494;21.5335
PARANAPANEMA;2021-01-30;11832.754;2716.863;22.9605
SUDESTE;2021-01-30;50972.214;14167.267;27.7941
SUL;2021-01-30;9332.658;3913.804;41.9366
TELES PIRES;2021-01-30;900.655;552.636;61.3593
BELO MONTE;2021-01-31;28.109;25.411;90.4017
IGUACU;2021-01-31;10324.672;6158.313;59.6466
MADEIRA;2021-01-31;313.73;46.584;14.8484
MANAUS-AMAPA;2021-01-31;785.737;178.01;22.6552
NORDESTE;2021-01-31;52624.081;27399.697;52.0668
NORTE;2021-01-31;14488.55;4757.15;32.8339
PARANA;2021-01-31;140541.493;30181.74;21.4753
PARANAPANEMA;2021-01-31;11832.754;2814.453;23.7853
SUDESTE;2021-01-31;50972.214;14184.445;27.8278
SUL;2021-01-31;9332.658;4144.353;44.407
TELES PIRES;2021-01-31;900.655;553.546;61.4604
BELO MONTE;2021-02-01;28.109;25.215;89.7044
IGUACU;2021-02-01;10324.672;6489.909;62.8583
MADEIRA;2021-02-01;313.73;49.158;15.6689
MANAUS-AMAPA;2021-02-01;785.737;178.307;22.693
NORDESTE;2021-02-01;52624.081;27430.507;52.1254
NORTE;2021-02-01;14488.55;4796.88;33.1081
PARANA;2021-02-01;140541.493;30068.088;21.3945
PARANAPANEMA;2021-02-01;11832.754;2890.333;24.4265
SUDESTE;2021-02-01;50972.214;14208.522;27.875
SUL;2021-02-01;9332.658;4292.518;45.9946
TELES PIRES;2021-02-01;900.655;557.281;61.8751
BELO MONTE;2021-02-02;28.109;25.081;89.2276
IGUACU;2021-02-02;10324.672;6766.972;65.5418
MADEIRA;2021-02-02;313.73;50.998;16.2554
MANAUS-AMAPA;2021-02-02;785.737;179.645;22.8632
NORDESTE;2021-02-02;52624.081;27470.886;52.2021
NORTE;2021-02-02;14488.55;4788.072;33.0473
PARANA;2021-02-02;140541.493;30049.23;21.381
PARANAPANEMA;2021-02-02;11832.754;2980.63;25.1897
SUDESTE;2021-02-02;50972.214;14227.392;27.9121
SUL;2021-02-02;9332.658;4383.867;46.9734
TELES PIRES;2021-02-02;900.655;561.016;62.2898
BELO MONTE;2021-02-03;28.109;24.819;88.2956
IGUACU;2021-02-03;10324.672;6992.569;67.7268
MADEIRA;2021-02-03;313.73;52.975;16.8855
MANAUS-AMAPA;2021-02-03;785.737;181.952;23.1569
NORDESTE;2021-02-03;52624.081;27432.509;52.1292
NORTE;2021-02-03;14488.55;4773.484;32.9466
PARANA;2021-02-03;140541.493;30053.696;21.3842
PARANAPANEMA;2021-02-03;11832.754;3057.071;25.8357
SUDESTE;2021-02-03;50972.214;14245.161;27.9469
SUL;2021-02-03;9332.658;4449.725;47.6791
TELES PIRES;2021-02-03;900.655;564.844;62.7148
BELO MONTE;2021-02-04;28.109;24.688;87.8295
IGUACU;2021-02-04;10324.672;7213.76;69.8691
MADEIRA;2021-02-04;313.73;55.915;17.8227
MANAUS-AMAPA;2021-02-04;785.737;182.473;23.2232
NORDESTE;2021-02-04;52624.081;27417.082;52.0999
NORTE;2021-02-04;14488.55;4746.431;32.7599
PARANA;2021-02-04;140541.493;30051.715;21.3828
PARANAPANEMA;2021-02-04;11832.754;3116.827;26.3407
SUDESTE;2021-02-04;50972.214;14292.501;28.0398
SUL;2021-02-04;9332.658;4495.601;48.1706
TELES PIRES;2021-02-04;900.655;568.581;63.1297
BELO MONTE;2021-02-05;28.109;24.557;87.3635
IGUACU;2021-02-05;10324.672;7401.083;71.6835
MADEIRA;2021-02-05;313.73;59.122;18.8449
MANAUS-AMAPA;2021-02-05;785.737;181.431;23.0906
NORDESTE;2021-02-05;52624.081;27426.946;52.1186
NORTE;2021-02-05;14488.55;4714.839;32.5418
PARANA;2021-02-05;140541.493;30157.97;21.4584
PARANAPANEMA;2021-02-05;11832.754;3171.833;26.8055
SUDESTE;2021-02-05;50972.214;14364.63;28.1813
SUL;2021-02-05;9332.658;4536.43;48.6081
TELES PIRES;2021-02-05;900.655;573.232;63.6461
BELO MONTE;2021-02-06;28.109;24.43;86.9117
IGUACU;2021-02-06;10324.672;7583.93;73.4544
MADEIRA;2021-02-06;313.73;63.364;20.197
MANAUS-AMAPA;2021-02-06;785.737;182.994;23.2895
NORDESTE;2021-02-06;52624.081;27405.215;52.0773
NORTE;2021-02-06;14488.55;4697.925;32.4251
PARANA;2021-02-06;140541.493;30376.059;21.6136
PARANAPANEMA;2021-02-06;11832.754;3221.707;27.227
SUDESTE;2021-02-06;50972.214;14442.602;28.3343
SUL;2021-02-06;9332.658;4586.891;49.1488
TELES PIRES;2021-02-06;900.655;578.887;64.274
BELO MONTE;2021-02-07;28.109;24.169;85.9831
IGUACU;2021-02-07;10324.672;7782.521;75.3779
MADEIRA;2021-02-07;313.73;68.294;21.7684
MANAUS-AMAPA;2021-02-07;785.737;185.675;23.6307
NORDESTE;2021-02-07;52624.081;27467.824;52.1963
NORTE;2021-02-07;14488.55;4746.903;32.7631
PARANA;2021-02-07;140541.493;30809.601;21.9221
PARANAPANEMA;2021-02-07;11832.754;3269.161;27.6281
SUDESTE;2021-02-07;50972.214;14550.772;28.5465
SUL;2021-02-07;9332.658;4647.909;49.8026
TELES PIRES;2021-02-07;900.655;586.37;65.1048
BELO MONTE;2021-02-08;28.109;24.038;85.5171
IGUACU;2021-02-08;10324.672;7868.112;76.2069
MADEIRA;2021-02-08;313.73;73.169;23.3223
MANAUS-AMAPA;2021-02-08;785.737;188.061;23.9343
NORDESTE;2021-02-08;52624.081;27541.787;52.3369
NORTE;2021-02-08;14488.55;4732.555;32.6641
PARANA;2021-02-08;140541.493;31099.308;22.1282
PARANAPANEMA;2021-02-08;11832.754;3299.277;27.8826
SUDESTE;2021-02-08;50972.214;14679.483;28.799
SUL;2021-02-08;9332.658;4670.527;50.045
TELES PIRES;2021-02-08;900.655;602.352;66.8793
BELO MONTE;2021-02-09;28.109;23.975;85.293
IGUACU;2021-02-09;10324.672;7935.554;76.8601
MADEIRA;2021-02-09;313.73;77.22;24.6135
MANAUS-AMAPA;2021-02-09;785.737;189.926;24.1717
NORDESTE;2021-02-09;52624.081;27623.003;52.4912
NORTE;2021-02-09;14488.55;4756.167;32.8271
PARANA;2021-02-09;140541.493;31483.498;22.4016
PARANAPANEMA;2021-02-09;11832.754;3327.614;28.1221
SUDESTE;2021-02-09;50972.214;14840.78;29.1154
SUL;2021-02-09;9332.658;4662.588;49.9599
TELES PIRES;2021-02-09;900.655;622.011;69.0621
BELO MONTE;2021-02-10;28.109;24.493;87.1358
IGUACU;2021-02-10;10324.672;8009.71;77.5783
MADEIRA;2021-02-10;313.73;82.171;26.1916
MANAUS-AMAPA;2021-02-10;785.737;190.673;24.2668
NORDESTE;2021-02-10;52624.081;27765.651;52.7623
NORTE;2021-02-10;14488.55;4788.025;33.047
PARANA;2021-02-10;140541.493;31716.147;22.5671
PARANAPANEMA;2021-02-10;11832.754;3351.759;28.3261
SUDESTE;2021-02-10;50972.214;15001.235;29.4302
SUL;2021-02-10;9332.658;4648.503;49.809
TELES PIRES;2021-02-10;900.655;639.955;71.0544
BELO MONTE;2021-02-11;28.109;24.557;87.3635
IGUACU;2021-02-11;10324.672;8063.089;78.0954
MADEIRA;2021-02-11;313.73;88.678;28.2657
MANAUS-AMAPA;2021-02-11;785.737;190.972;24.3048
NORDESTE;2021-02-11;52624.081;27856.482;52.9349
NORTE;2021-02-11;14488.55;4801.661;33.1411
PARANA;2021-02-11;140541.493;31926.184;22.7166
PARANAPANEMA;2021-02-11;11832.754;3372.609;28.5023
SUDESTE;2021-02-11;50972.214;15124.932;29.6729
SUL;2021-02-11;9332.658;4635.548;49.6702
TELES PIRES;2021-02-11;900.655;653.243;72.5298
BELO MONTE;2021-02-12;28.109;24.688;87.8295
IGUACU;2021-02-12;10324.672;8093.345;78.3884
MADEIRA;2021-02-12;313.73;94.474;30.1132
MANAUS-AMAPA;2021-02-12;785.737;192.54;24.5044
NORDESTE;2021-02-12;52624.081;27842.149;52.9076
NORTE;2021-02-12;14488.55;4884.444;33.7124
PARANA;2021-02-12;140541.493;32225.373;22.9294
PARANAPANEMA;2021-02-12;11832.754;3397.321;28.7112
SUDESTE;2021-02-12;50972.214;15239.173;29.897
SUL;2021-02-12;9332.658;4632.071;49.6329
TELES PIRES;2021-02-12;900.655;660.396;73.324
BELO MONTE;2021-02-13;28.109;25.148;89.466
IGUACU;2021-02-13;10324.672;8161.797;79.0514
MADEIRA;2021-02-13;313.73;100.077;31.8991
MANAUS-AMAPA;2021-02-13;785.737;190.673;24.2668
NORDESTE;2021-02-13;52624.081;27882.94;52.9851
NORTE;2021-02-13;14488.55;4884.496;33.7128
PARANA;2021-02-13;140541.493;32640.986;23.2252
PARANAPANEMA;2021-02-13;11832.754;3424.668;28.9423
SUDESTE;2021-02-13;50972.214;15402.177;30.2168
SUL;2021-02-13;9332.658;4654.654;49.8749
TELES PIRES;2021-02-13;900.655;661.68;73.4665
BELO MONTE;2021-02-14;28.109;25.809;91.8176
IGUACU;2021-02-14;10324.672;8219.588;79.6111
MADEIRA;2021-02-14;313.73;105.718;33.6971
MANAUS-AMAPA;2021-02-14;785.737;190.972;24.3048
NORDESTE;2021-02-14;52624.081;27993.065;53.1944
NORTE;2021-02-14;14488.55;4999.355;34.5056
