nom_ree;ear_data;ear_max_ree;ear_verif_ree_mwmes;ear_verif_ree_percentual
NORTE;2022-01-05;14488.55;9971.37;68.8224
PARANA;2022-01-05;140541.493;35444.17;25.2197
PARANAPANEMA;2022-01-05;11832.754;3523.292;29.7758
SUDESTE;2022-01-05;50972.214;18730.068;36.7456
SUL;2022-01-05;9332.658;3841.933;41.1665
TELES PIRES;2022-01-05;900.655;592.943;65.8346
BELO MONTE;2022-01-06;28.109;26.616;94.6885
IGUACU;2022-01-06;10324.672;4355.932;42.1895
MADEIRA;2022-01-06;313.73;41.03;13.0781
MANAUS-AMAPA;2022-01-06;785.737;397.35;50.5704
NORDESTE;2022-01-06;51691.226;30164.512;58.3552
NORTE;2022-01-06;14488.55;10228.688;70.5984
PARANA;2022-01-06;140541.493;36350.225;25.8644
PARANAPANEMA;2022-01-06;11832.754;3518.377;29.7342
SUDESTE;2022-01-06;50972.214;19042.367;37.3583
SUL;2022-01-06;9332.658;3814.927;40.8772
TELES PIRES;2022-01-06;900.655;596.688;66.2505
BELO MONTE;2022-01-07;28.109;26.749;95.1617
IGUACU;2022-01-07;10324.672;4355.369;42.1841
MADEIRA;2022-01-07;313.73;39.052;12.4476
MANAUS-AMAPA;2022-01-07;785.737;398.304;50.6918
NORDESTE;2022-01-07;51691.226;30846.402;59.6743
NORTE;2022-01-07;14488.55;10488.272;72.3901
PARANA;2022-01-07;140541.493;37539.883;26.7109
PARANAPANEMA;2022-01-07;11832.754;3531.106;29.8418
SUDESTE;2022-01-07;50972.214;19350.854;37.9635
SUL;2022-01-07;9332.658;3794.873;40.6623
TELES PIRES;2022-01-07;900.655;607.013;67.3968
BELO MONTE;2022-01-08;28.109;27.021;96.1294
IGUACU;2022-01-08;10324.672;4367.258;42.2992
MADEIRA;2022-01-08;313.73;40.593;12.9388
MANAUS-AMAPA;2022-01-08;785.737;400.212;50.9346
NORDESTE;2022-01-08;51691.226;31494.428;60.928
NORTE;2022-01-08;14488.55;10792.22;74.4879
PARANA;2022-01-08;140541.493;38793.683;27.603
PARANAPANEMA;2022-01-08;11832.754;3543.424;29.9459
SUDESTE;2022-01-08;50972.214;19652.168;38.5547
SUL;2022-01-08;9332.658;3790.788;40.6185
TELES PIRES;2022-01-08;900.655;620.181;68.8589
BELO MONTE;2022-01-09;28.109;27.359;97.3318
IGUACU;2022-01-09;10324.672;4367.107;42.2978
MADEIRA;2022-01-09;313.73;43.114;13.7424
MANAUS-AMAPA;2022-01-09;785.737;401.166;51.056
NORDESTE;2022-01-09;51691.226;32145.259;62.1871
NORTE;2022-01-09;14488.55;11041.713;76.2099
PARANA;2022-01-09;140541.493;40279.739;28.6604
PARANAPANEMA;2022-01-09;11832.754;3556.49;30.0563
SUDESTE;2022-01-09;50972.214;19919.982;39.0801
SUL;2022-01-09;9332.658;3777.184;40.4728
TELES PIRES;2022-01-09;900.655;642.337;71.3189
BELO MONTE;2022-01-10;28.109;27.698;98.5378
IGUACU;2022-01-10;10324.672;4349.31;42.1254
MADEIRA;2022-01-10;313.73;41.358;13.1827
MANAUS-AMAPA;2022-01-10;785.737;400.212;50.9346
NORDESTE;2022-01-10;51691.226;32921.068;63.6879
NORTE;2022-01-10;14488.55;11308.591;78.0519
PARANA;2022-01-10;140541.493;41673.372;29.652
PARANAPANEMA;2022-01-10;11832.754;3565.456;30.1321
SUDESTE;2022-01-10;50972.214;20306.837;39.839
SUL;2022-01-10;9332.658;3745.367;40.1318
TELES PIRES;2022-01-10;900.655;651.96;72.3873
BELO MONTE;2022-01-11;28.109;27.903;99.2671
IGUACU;2022-01-11;10324.672;4321.723;41.8582
MADEIRA;2022-01-11;313.73;38.753;12.3523
MANAUS-AMAPA;2022-01-11;785.737;400.212;50.9346
NORDESTE;2022-01-11;51691.226;33744.079;65.2801
NORTE;2022-01-11;14488.55;11563.228;79.8094
PARANA;2022-01-11;140541.493;43179.153;30.7234
PARANAPANEMA;2022-01-11;11832.754;3573.932;30.2037
SUDESTE;2022-01-11;50972.214;20774.434;40.7564
SUL;2022-01-11;9332.658;3709.153;39.7438
TELES PIRES;2022-01-11;900.655;656.819;72.9268
BELO MONTE;2022-01-12;28.109;28.659;101.9567
IGUACU;2022-01-12;10324.672;4284.755;41.5002
MADEIRA;2022-01-12;313.73;36.756;11.7158
MANAUS-AMAPA;2022-01-12;785.737;400.848;51.0155
NORDESTE;2022-01-12;51691.226;34559.053;66.8567
NORTE;2022-01-12;14488.55;11873.717;81.9524
PARANA;2022-01-12;140541.493;44603.563;31.7369
PARANAPANEMA;2022-01-12;11832.754;3583.109;30.2813
SUDESTE;2022-01-12;50972.214;21271.679;41.7319
SUL;2022-01-12;9332.658;3669.461;39.3185
TELES PIRES;2022-01-12;900.655;667.644;74.1287
BELO MONTE;2022-01-13;28.109;28.659;101.9567
IGUACU;2022-01-13;10324.672;4243.55;41.1011
MADEIRA;2022-01-13;313.73;34.42;10.9712
MANAUS-AMAPA;2022-01-13;785.737;401.803;51.1371
NORDESTE;2022-01-13;51691.226;35399.83;68.4832
NORTE;2022-01-13;14488.55;12092.508;83.4625
PARANA;2022-01-13;140541.493;45909.368;32.6661
PARANAPANEMA;2022-01-13;11832.754;3590.409;30.343
SUDESTE;2022-01-13;50972.214;21750.85;42.672
SUL;2022-01-13;9332.658;3624.148;38.833
TELES PIRES;2022-01-13;900.655;674.895;74.9338
BELO MONTE;2022-01-14;28.109;28.591;101.7148
IGUACU;2022-01-14;10324.672;4174.897;40.4361
MADEIRA;2022-01-14;313.73;31.934;10.1788
MANAUS-AMAPA;2022-01-14;785.737;403.952;51.4106
NORDESTE;2022-01-14;51691.226;36016.306;69.6759
NORTE;2022-01-14;14488.55;12292.21;84.8409
PARANA;2022-01-14;140541.493;47019.764;33.4561
PARANAPANEMA;2022-01-14;11832.754;3601.502;30.4367
SUDESTE;2022-01-14;50972.214;22159.557;43.4738
SUL;2022-01-14;9332.658;3574.638;38.3025
TELES PIRES;2022-01-14;900.655;684.629;76.0146
BELO MONTE;2022-01-15;28.109;28.109;100.0
IGUACU;2022-01-15;10324.672;4176.123;40.448
MADEIRA;2022-01-15;313.73;29.367;9.3606
MANAUS-AMAPA;2022-01-15;785.737;406.819;51.7755
NORDESTE;2022-01-15;51691.226;36631.098;70.8652
NORTE;2022-01-15;14488.55;12415.978;85.6951
PARANA;2022-01-15;140541.493;47900.421;34.0828
PARANAPANEMA;2022-01-15;11832.754;3601.668;30.4381
SUDESTE;2022-01-15;50972.214;22450.539;44.0447
SUL;2022-01-15;9332.658;3535.831;37.8866
TELES PIRES;2022-01-15;900.655;685.824;76.1472
BELO MONTE;2022-01-16;28.109;27.496;97.8192
IGUACU;2022-01-16;10324.672;4172.207;40.4101
MADEIRA;2022-01-16;313.73;29.34;9.352
MANAUS-AMAPA;2022-01-16;785.737;409.289;52.0898
NORDESTE;2022-01-16;51691.226;36987.985;71.5556
NORTE;2022-01-16;14488.55;12509.146;86.3381
PARANA;2022-01-16;140541.493;48846.291;34.7558
PARANAPANEMA;2022-01-16;11832.754;3620.201;30.5947
SUDESTE;2022-01-16;50972.214;22708.985;44.5517
SUL;2022-01-16;9332.658;3515.011;37.6636
TELES PIRES;2022-01-16;900.655;691.888;76.8205
BELO MONTE;2022-01-17;28.109;26.548;94.4466
IGUACU;2022-01-17;10324.672;4125.051;39.9533
MADEIRA;2022-01-17;313.73;26.415;8.4197
MANAUS-AMAPA;2022-01-17;785.737;411.841;52.4146
NORDESTE;2022-01-17;51691.226;37281.452;72.1234
NORTE;2022-01-17;14488.55;12601.592;86.9762
PARANA;2022-01-17;140541.493;49460.051;35.1925
PARANAPANEMA;2022-01-17;11832.754;3638.318;30.7479
SUDESTE;2022-01-17;50972.214;22893.419;44.9135
SUL;2022-01-17;9332.658;3488.286;37.3772
TELES PIRES;2022-01-17;900.655;699.15;77.6268
BELO MONTE;2022-01-18;28.109;25.215;89.7044
IGUACU;2022-01-18;10324.672;4063.807;39.3602
MADEIRA;2022-01-18;313.73;25.371;8.0869
MANAUS-AMAPA;2022-01-18;785.737;414.475;52.7498
NORDESTE;2022-01-18;51691.226;37571.525;72.6845
NORTE;2022-01-18;14488.55;12662.431;87.3961
PARANA;2022-01-18;140541.493;50151.212;35.6843
PARANAPANEMA;2022-01-18;11832.754;3663.771;30.963
SUDESTE;2022-01-18;50972.214;23044.854;45.2106
SUL;2022-01-18;9332.658;3471.096;37.193
TELES PIRES;2022-01-18;900.655;695.473;77.2186
BELO MONTE;2022-01-19;28.109;24.557;87.3635
IGUACU;2022-01-19;10324.672;4029.844;39.0312
MADEIRA;2022-01-19;313.73;23.24;7.4076
MANAUS-AMAPA;2022-01-19;785.737;416.711;53.0344
NORDESTE;2022-01-19;51691.226;37852.153;73.2274
NORTE;2022-01-19;14488.55;12710.826;87.7301
PARANA;2022-01-19;140541.493;50728.215;36.0948
PARANAPANEMA;2022-01-19;11832.754;3704.01;31.303
SUDESTE;2022-01-19;50972.214;23179.474;45.4747
SUL;2022-01-19;9332.658;3455.623;37.0272
TELES PIRES;2022-01-19;900.655;689.407;76.5451
BELO MONTE;2022-01-20;28.109;24.232;86.2073
IGUACU;2022-01-20;10324.672;3980.924;38.5574
MADEIRA;2022-01-20;313.73;21.131;6.7354
MANAUS-AMAPA;2022-01-20;785.737;418.309;53.2378
NORDESTE;2022-01-20;51691.226;37987.817;73.4899
NORTE;2022-01-20;14488.55;12745.291;87.968
PARANA;2022-01-20;140541.493;51276.149;36.4847
PARANAPANEMA;2022-01-20;11832.754;3735.264;31.5672
SUDESTE;2022-01-20;50972.214;23294.064;45.6995
SUL;2022-01-20;9332.658;3431.838;36.7724
TELES PIRES;2022-01-20;900.655;680.955;75.6066
BELO MONTE;2022-01-21;28.109;24.43;86.9117
IGUACU;2022-01-21;10324.672;3906.81;37.8396
MADEIRA;2022-01-21;313.73;21.001;6.694
MANAUS-AMAPA;2022-01-21;785.737;419.668;53.4107
NORDESTE;2022-01-21;51691.226;38036.53;73.5841
NORTE;2022-01-21;14488.55;12776.609;88.1842
PARANA;2022-01-21;140541.493;51784.436;36.8464
PARANAPANEMA;2022-01-21;11832.754;3768.511;31.8481
SUDESTE;2022-01-21;50972.214;23408.506;45.9241
SUL;2022-01-21;9332.658;3396.106;36.3895
TELES PIRES;2022-01-21;900.655;674.895;74.9338
BELO MONTE;2022-01-22;28.109;24.43;86.9117
IGUACU;2022-01-22;10324.672;3919.582;37.9633
MADEIRA;2022-01-22;313.73;22.251;7.0924
MANAUS-AMAPA;2022-01-22;785.737;421.907;53.6957
NORDESTE;2022-01-22;51691.226;38047.977;73.6063
NORTE;2022-01-22;14488.55;12777.271;88.1887
PARANA;2022-01-22;140541.493;52305.694;37.2173
PARANAPANEMA;2022-01-22;11832.754;3814.439;32.2363
SUDESTE;2022-01-22;50972.214;23482.432;46.0691
SUL;2022-01-22;9332.658;3374.654;36.1596
TELES PIRES;2022-01-22;900.655;673.702;74.8013
BELO MONTE;2022-01-23;28.109;24.493;87.1358
IGUACU;2022-01-23;10324.672;3923.31;37.9994
MADEIRA;2022-01-23;313.73;24.722;7.88
MANAUS-AMAPA;2022-01-23;785.737;424.227;53.991
NORDESTE;2022-01-23;51691.226;38079.172;73.6666
NORTE;2022-01-23;14488.55;12776.835;88.1857
PARANA;2022-01-23;140541.493;52946.83;37.6735
PARANAPANEMA;2022-01-23;11832.754;3853.159;32.5635
SUDESTE;2022-01-23;50972.214;23559.753;46.2208
SUL;2022-01-23;9332.658;3357.138;35.9719
TELES PIRES;2022-01-23;900.655;661.68;73.4665
BELO MONTE;2022-01-24;28.109;24.755;88.0679
IGUACU;2022-01-24;10324.672;3832.594;37.1207
MADEIRA;2022-01-24;313.73;25.633;8.1704
MANAUS-AMAPA;2022-01-24;785.737;426.228;54.2456
NORDESTE;2022-01-24;51691.226;38049.307;73.6088
NORTE;2022-01-24;14488.55;12787.366;88.2584
PARANA;2022-01-24;140541.493;53268.336;37.9022
PARANAPANEMA;2022-01-24;11832.754;3863.036;32.647
SUDESTE;2022-01-24;50972.214;23643.098;46.3843
SUL;2022-01-24;9332.658;3308.564;35.4515
TELES PIRES;2022-01-24;900.655;641.146;71.1866
BELO MONTE;2022-01-25;28.109;24.886;88.5339
IGUACU;2022-01-25;10324.672;3756.083;36.3797
MADEIRA;2022-01-25;313.73;26.396;8.4136
MANAUS-AMAPA;2022-01-25;785.737;426.869;54.3272
NORDESTE;2022-01-25;51691.226;38021.592;73.5552
NORTE;2022-01-25;14488.55;12763.009;88.0903
PARANA;2022-01-25;140541.493;53481.492;38.0539
PARANAPANEMA;2022-01-25;11832.754;3868.285;32.6913
SUDESTE;2022-01-25;50972.214;23704.255;46.5043
SUL;2022-01-25;9332.658;3254.834;34.8757
TELES PIRES;2022-01-25;900.655;623.933;69.2755
BELO MONTE;2022-01-26;28.109;24.95;88.7616
IGUACU;2022-01-26;10324.672;3681.649;35.6588
MADEIRA;2022-01-26;313.73;26.872;8.5653
MANAUS-AMAPA;2022-01-26;785.737;428.791;54.5718
NORDESTE;2022-01-26;51691.226;38073.143;73.6549
NORTE;2022-01-26;14488.55;12793.848;88.3032
PARANA;2022-01-26;140541.493;53775.582;38.2631
PARANAPANEMA;2022-01-26;11832.754;3868.347;32.6919
SUDESTE;2022-01-26;50972.214;23788.815;46.6702
SUL;2022-01-26;9332.658;3202.425;34.3142
TELES PIRES;2022-01-26;900.655;607.927;67.4983
BELO MONTE;2022-01-27;28.109;25.081;89.2276
IGUACU;2022-01-27;10324.672;3611.571;34.98
MADEIRA;2022-01-27;313.73;27.375;8.7257
MANAUS-AMAPA;2022-01-27;785.737;430.795;54.8269
NORDESTE;2022-01-27;51691.226;38074.557;73.6577
NORTE;2022-01-27;14488.55;12832.03;88.5667
PARANA;2022-01-27;140541.493;54009.668;38.4297
PARANAPANEMA;2022-01-27;11832.754;3868.42;32.6925
SUDESTE;2022-01-27;50972.214;23872.586;46.8345
SUL;2022-01-27;9332.658;3168.239;33.9479
TELES PIRES;2022-01-27;900.655;595.774;66.149
BELO MONTE;2022-01-28;28.109;25.148;89.466
IGUACU;2022-01-28;10324.672;3593.872;34.8086
MADEIRA;2022-01-28;313.73;27.72;8.8356
MANAUS-AMAPA;2022-01-28;785.737;432.078;54.9902
NORDESTE;2022-01-28;51691.226;38104.68;73.716
NORTE;2022-01-28;14488.55;12889.526;88.9635
PARANA;2022-01-28;140541.493;54377.657;38.6915
PARANAPANEMA;2022-01-28;11832.754;3877.524;32.7694
SUDESTE;2022-01-28;50972.214;23979.636;47.0445
SUL;2022-01-28;9332.658;3144.378;33.6922
TELES PIRES;2022-01-28;900.655;588.195;65.3075
BELO MONTE;2022-01-29;28.109;25.148;89.466
IGUACU;2022-01-29;10324.672;3670.603;35.5518
MADEIRA;2022-01-29;313.73;28.547;9.0992
MANAUS-AMAPA;2022-01-29;785.737;434.084;55.2455
NORDESTE;2022-01-29;51691.226;38178.39;73.8585
NORTE;2022-01-29;14488.55;13005.76;89.7658
PARANA;2022-01-29;140541.493;54852.356;39.0293
PARANAPANEMA;2022-01-29;11832.754;3920.773;33.1349
SUDESTE;2022-01-29;50972.214;24133.869;47.3471
SUL;2022-01-29;9332.658;3160.85;33.8687
TELES PIRES;2022-01-29;900.655;577.883;64.1625
BELO MONTE;2022-01-30;28.109;25.148;89.466
IGUACU;2022-01-30;10324.672;3748.755;36.3087
MADEIRA;2022-01-30;313.73;29.977;9.555
MANAUS-AMAPA;2022-01-30;785.737;436.09;55.5008
NORDESTE;2022-01-30;51691.226;38325.516;74.1432
NORTE;2022-01-30;14488.55;13123.268;90.5768
PARANA;2022-01-30;140541.493;55671.816;39.6124
PARANAPANEMA;2022-01-30;11832.754;3988.01;33.7031
SUDESTE;2022-01-30;50972.214;24318.223;47.7088
SUL;2022-01-30;9332.658;3181.356;34.0884
TELES PIRES;2022-01-30;900.655;573.232;63.6461
BELO MONTE;2022-01-31;28.109;25.215;89.7044
IGUACU;2022-01-31;10324.672;3782.094;36.6316
MADEIRA;2022-01-31;313.73;32.256;10.2815
MANAUS-AMAPA;2022-01-31;785.737;437.696;55.7052
NORDESTE;2022-01-31;51691.226;38303.369;74.1003
NORTE;2022-01-31;14488.55;13184.544;90.9997
PARANA;2022-01-31;140541.493;56518.417;40.2148
PARANAPANEMA;2022-01-31;11832.754;4068.051;34.3796
SUDESTE;2022-01-31;50972.214;24427.061;47.9223
SUL;2022-01-31;9332.658;3172.58;33.9944
TELES PIRES;2022-01-31;900.655;569.493;63.231
BELO MONTE;2022-02-01;28.109;25.215;89.7044
IGUACU;2022-02-01;10324.672;3778.556;36.5973
MADEIRA;2022-02-01;313.73;33.962;10.8252
MANAUS-AMAPA;2022-02-01;785.737;439.061;55.8789
NORDESTE;2022-02-01;51691.226;38315.17;74.1232
NORTE;2022-02-01;14488.55;13217.018;91.2239
PARANA;2022-02-01;140541.493;57416.601;40.8538
PARANAPANEMA;2022-02-01;11832.754;4142.499;35.0087
SUDESTE;2022-02-01;50972.214;24524.453;48.1134
SUL;2022-02-01;9332.658;3151.994;33.7738
TELES PIRES;2022-02-01;900.655;557.281;61.8751
BELO MONTE;2022-02-02;28.109;25.279;89.9321
IGUACU;2022-02-02;10324.672;3766.978;36.4852
MADEIRA;2022-02-02;313.73;36.945;11.776
MANAUS-AMAPA;2022-02-02;785.737;440.99;56.1244
NORDESTE;2022-02-02;51691.226;38329.86;74.1516
NORTE;2022-02-02;14488.55;13238.211;91.3702
PARANA;2022-02-02;140541.493;58432.593;41.5768
PARANAPANEMA;2022-02-02;11832.754;4219.638;35.6607
SUDESTE;2022-02-02;50972.214;24654.924;48.3693
SUL;2022-02-02;9332.658;3123.648;33.4701
TELES PIRES;2022-02-02;900.655;550.724;61.1471
BELO MONTE;2022-02-03;28.109;25.279;89.9321
IGUACU;2022-02-03;10324.672;3731.552;36.1421
MADEIRA;2022-02-03;313.73;37.733;12.0272
MANAUS-AMAPA;2022-02-03;785.737;444.367;56.5542
NORDESTE;2022-02-03;51691.226;38357.655;74.2053
NORTE;2022-02-03;14488.55;13249.578;91.4486
PARANA;2022-02-03;140541.493;59547.107;42.3698
PARANAPANEMA;2022-02-03;11832.754;4281.379;36.1824
SUDESTE;2022-02-03;50972.214;24803.583;48.661
SUL;2022-02-03;9332.658;3085.941;33.066
TELES PIRES;2022-02-03;900.655;546.991;60.7326
BELO MONTE;2022-02-04;28.109;24.95;88.7616
IGUACU;2022-02-04;10324.672;3721.192;36.0417
MADEIRA;2022-02-04;313.73;37.89;12.0773
MANAUS-AMAPA;2022-02-04;785.737;446.701;56.8512
NORDESTE;2022-02-04;51691.226;38390.745;74.2694
NORTE;2022-02-04;14488.55;13287.116;91.7077
PARANA;2022-02-04;140541.493;60606.767;43.1238
PARANAPANEMA;2022-02-04;11832.754;4368.202;36.9162
SUDESTE;2022-02-04;50972.214;24958.568;48.965
SUL;2022-02-04;9332.658;3050.923;32.6908
TELES PIRES;2022-02-04;900.655;542.349;60.2172
BELO MONTE;2022-02-05;28.109;24.755;88.0679
IGUACU;2022-02-05;10324.672;3779.542;36.6069
MADEIRA;2022-02-05;313.73;38.79;12.3641
MANAUS-AMAPA;2022-02-05;785.737;450.003;57.2715
NORDESTE;2022-02-05;51691.226;38420.415;74.3268
NORTE;2022-02-05;14488.55;13346.012;92.1142
PARANA;2022-02-05;140541.493;61751.093;43.938
PARANAPANEMA;2022-02-05;11832.754;4499.151;38.0229
SUDESTE;2022-02-05;50972.214;25131.184;49.3037
SUL;2022-02-05;9332.658;3038.993;32.563
TELES PIRES;2022-02-05;900.655;530.161;58.8639
BELO MONTE;2022-02-06;28.109;24.557;87.3635
IGUACU;2022-02-06;10324.672;3856.282;37.3502
MADEIRA;2022-02-06;313.73;40.532;12.9194
MANAUS-AMAPA;2022-02-06;785.737;454.033;57.7843
NORDESTE;2022-02-06;51691.226;38528.74;74.5363
NORTE;2022-02-06;14488.55;13387.293;92.3991
PARANA;2022-02-06;140541.493;62888.403;44.7472
PARANAPANEMA;2022-02-06;11832.754;4631.055;39.1376
SUDESTE;2022-02-06;50972.214;25297.43;49.6298
SUL;2022-02-06;9332.658;3029.714;32.4636
TELES PIRES;2022-02-06;900.655;532.07;59.0759
BELO MONTE;2022-02-07;28.109;24.557;87.3635
IGUACU;2022-02-07;10324.672;3856.163;37.349
MADEIRA;2022-02-07;313.73;40.534;12.92
MANAUS-AMAPA;2022-02-07;785.737;457.341;58.2054
NORDESTE;2022-02-07;51691.226;38629.871;74.732
NORTE;2022-02-07;14488.55;13406.217;92.5297
PARANA;2022-02-07;140541.493;64023.627;45.555
PARANAPANEMA;2022-02-07;11832.754;4706.174;39.7724
SUDESTE;2022-02-07;50972.214;25482.463;49.9929
SUL;2022-02-07;9332.658;3017.446;32.3321
TELES PIRES;2022-02-07;900.655;517.074;57.4109
BELO MONTE;2022-02-08;28.109;24.557;87.3635
IGUACU;2022-02-08;10324.672;3852.089;37.3096
MADEIRA;2022-02-08;313.73;42.413;13.5189
MANAUS-AMAPA;2022-02-08;785.737;460.732;58.6369
NORDESTE;2022-02-08;51691.226;38752.736;74.9697
NORTE;2022-02-08;14488.55;13426.814;92.6719
PARANA;2022-02-08;140541.493;65363.905;46.5086
PARANAPANEMA;2022-02-08;11832.754;4766.652;40.2835
SUDESTE;2022-02-08;50972.214;25672.328;50.3653
SUL;2022-02-08;9332.658;3000.891;32.1547
TELES PIRES;2022-02-08;900.655;502.186;55.7579
BELO MONTE;2022-02-09;28.109;24.688;87.8295
IGUACU;2022-02-09;10324.672;3854.425;37.3322
MADEIRA;2022-02-09;313.73;44.801;14.2801
MANAUS-AMAPA;2022-02-09;785.737;464.126;59.0689
NORDESTE;2022-02-09;51691.226;38815.442;75.091
NORTE;2022-02-09;14488.55;13469.467;92.9663
PARANA;2022-02-09;140541.493;66783.33;47.5186
PARANAPANEMA;2022-02-09;11832.754;4808.064;40.6335
SUDESTE;2022-02-09;50972.214;25837.24;50.6889
SUL;2022-02-09;9332.658;2968.117;31.8036
TELES PIRES;2022-02-09;900.655;495.655;55.0327
BELO MONTE;2022-02-10;28.109;24.755;88.0679
IGUACU;2022-02-10;10324.672;3850.115;37.2904
MADEIRA;2022-02-10;313.73;47.429;15.1178
MANAUS-AMAPA;2022-02-10;785.737;468.494;59.6248
NORDESTE;2022-02-10;51691.226;39051.716;75.5481
NORTE;2022-02-10;14488.55;13518.404;93.3041
PARANA;2022-02-10;140541.493;68152.69;48.4929
PARANAPANEMA;2022-02-10;11832.754;4842.419;40.9239
SUDESTE;2022-02-10;50972.214;26013.477;51.0346
SUL;2022-02-10;9332.658;2930.926;31.4051
TELES PIRES;2022-02-10;900.655;493.75;54.8212
BELO MONTE;2022-02-11;28.109;24.755;88.0679
IGUACU;2022-02-11;10324.672;3838.456;37.1775
MADEIRA;2022-02-11;313.73;50.327;16.0415
MANAUS-AMAPA;2022-02-11;785.737;472.219;60.0989
NORDESTE;2022-02-11;51691.226;39285.693;76.0007
NORTE;2022-02-11;14488.55;13576.702;93.7064
PARANA;2022-02-11;140541.493;69343.633;49.3403
PARANAPANEMA;2022-02-11;11832.754;4867.49;41.1357
SUDESTE;2022-02-11;50972.214;26225.647;51.4509
SUL;2022-02-11;9332.658;2886.371;30.9276
TELES PIRES;2022-02-11;900.655;486.317;53.9959
BELO MONTE;2022-02-12;28.109;24.755;88.0679
IGUACU;2022-02-12;10324.672;3826.485;37.0616
MADEIRA;2022-02-12;313.73;53.824;17.1562
MANAUS-AMAPA;2022-02-12;785.737;470.842;59.9236
NORDESTE;2022-02-12;51691.226;39558.993;76.5294
NORTE;2022-02-12;14488.55;13627.351;94.056
PARANA;2022-02-12;140541.493;70576.398;50.2175
PARANAPANEMA;2022-02-12;11832.754;4883.043;41.2672
SUDESTE;2022-02-12;50972.214;26432.554;51.8568
SUL;2022-02-12;9332.658;2855.902;30.6012
TELES PIRES;2022-02-12;900.655;481.696;53.4829
BELO MONTE;2022-02-13;28.109;24.755;88.0679
IGUACU;2022-02-13;10324.672;3834.161;37.1359
MADEIRA;2022-02-13;313.73;58.77;18.7327
MANAUS-AMAPA;2022-02-13;785.737;471.895;60.0576
NORDESTE;2022-02-13;51691.226;39866.54;77.1244
NORTE;2022-02-13;14488.55;13749.095;94.8963
PARANA;2022-02-13;140541.493;71857.432;51.129
PARANAPANEMA;2022-02-13;11832.754;4899.32;41.4047
SUDESTE;2022-02-13;50972.214;26658.883;52.3008
SUL;2022-02-13;9332.658;2830.057;30.3242
TELES PIRES;2022-02-13;900.655;492.844;54.7206
BELO MONTE;2022-02-14;28.109;24.886;88.5339
IGUACU;2022-02-14;10324.672;3768.701;36.5019
MADEIRA;2022-02-14;313.73;63.697;20.3031
MANAUS-AMAPA;2022-02-14;785.737;477.001;60.7075
NORDESTE;2022-02-14;51691.226;40151.865;77.6764
NORTE;2022-02-14;14488.55;13842.072;95.538
